Julian Date	Pc Latitude (deg)	Radiance x10^2 (nWcm^(-2)sr^(-1)(cm^-1)^(-1)))	Uncertainty (x10^2 (nWcm^(-2)sr^(-1)(cm^-1)^(-1))) Wavelength (µm)
   2450420.5000  -30.0      3.17397      0.09300  18.72
   2450480.5000  -30.0      3.17889      0.09300  18.72
   2450540.5000  -30.0      3.17957      0.09300  18.72
   2450600.5000  -30.0      3.17446      0.09300  18.72
   2450660.5000  -30.0      3.16251      0.09300  18.72
   2450720.5000  -30.0      3.14534      0.09300  18.72
   2450780.5000  -30.0      3.12356      0.09300  18.72
   2450840.5000  -30.0      3.10017      0.09300  18.72
   2450900.5000  -30.0      3.07931      0.09300  18.72
   2450960.5000  -30.0      3.06285      0.09300  18.72
   2451020.5000  -30.0      3.05154      0.09300  18.72
   2451080.5000  -30.0      3.04731      0.09300  18.72
   2451140.5000  -30.0      3.04662      0.09300  18.72
   2451200.5000  -30.0      3.05341      0.09300  18.72
   2451260.5000  -30.0      3.05628      0.09300  18.72
   2451320.5000  -30.0      3.05730      0.09300  18.72
   2451380.5000  -30.0      3.05371      0.09300  18.72
   2451440.5000  -30.0      3.04613      0.09300  18.72
   2451500.5000  -30.0      3.03408      0.09300  18.72
   2451560.5000  -30.0      3.02466      0.09300  18.72
   2451620.5000  -30.0      3.01793      0.09300  18.72
   2451680.5000  -30.0      3.00780      0.09300  18.72
   2451740.5000  -30.0      2.99268      0.09300  18.72
   2451800.5000  -30.0      2.98023      0.09300  18.72
   2451860.5000  -30.0      2.96084      0.09300  18.72
   2451920.5000  -30.0      2.94640      0.09300  18.72
   2451980.5000  -30.0      2.93464      0.09300  18.72
   2452040.5000  -30.0      2.92289      0.09300  18.72
   2452100.5000  -30.0      2.91397      0.09300  18.72
   2452160.5000  -30.0      2.91018      0.09300  18.72
   2452220.5000  -30.0      2.91072      0.09300  18.72
   2452280.5000  -30.0      2.91990      0.09300  18.72
   2452340.5000  -30.0      2.93366      0.09300  18.72
   2452400.5000  -30.0      2.94626      0.09300  18.72
   2452460.5000  -30.0      2.94418      0.09300  18.72
   2452520.5000  -30.0      2.94034      0.09300  18.72
   2452580.5000  -30.0      2.94118      0.09300  18.72
   2452640.5000  -30.0      2.95023      0.09300  18.72
   2452700.5000  -30.0      2.95945      0.09300  18.72
   2452760.5000  -30.0      2.97325      0.09300  18.72
   2452820.5000  -30.0      2.98869      0.09300  18.72
   2452880.5000  -30.0      3.00643      0.09300  18.72
   2452940.5000  -30.0      3.02394      0.09300  18.72
   2453000.5000  -30.0      3.04085      0.09300  18.72
   2453060.5000  -30.0      3.06067      0.09300  18.72
   2453120.5000  -30.0      3.07556      0.09300  18.72
   2453180.5000  -30.0      3.07816      0.09300  18.72
   2453240.5000  -30.0      3.08307      0.09300  18.72
   2453300.5000  -30.0      3.08490      0.09300  18.72
   2453360.5000  -30.0      3.08639      0.09300  18.72
   2453420.5000  -30.0      3.08486      0.09300  18.72
   2453480.5000  -30.0      3.07399      0.09300  18.72
   2453540.5000  -30.0      3.06338      0.09300  18.72
   2453600.5000  -30.0      3.05230      0.09300  18.72
   2453660.5000  -30.0      3.04671      0.09300  18.72
   2453720.5000  -30.0      3.05019      0.09300  18.72
   2453780.5000  -30.0      3.06160      0.09300  18.72
   2453840.5000  -30.0      3.07723      0.09300  18.72
   2453900.5000  -30.0      3.08504      0.09300  18.72
   2453960.5000  -30.0      3.08806      0.09300  18.72
   2454020.5000  -30.0      3.10050      0.09300  18.72
   2454080.5000  -30.0      3.10194      0.09300  18.72
   2454140.5000  -30.0      3.09695      0.09300  18.72
   2454200.5000  -30.0      3.08857      0.09300  18.72
   2454260.5000  -30.0      3.08056      0.09300  18.72
   2454320.5000  -30.0      3.07354      0.09300  18.72
   2454380.5000  -30.0      3.07203      0.09300  18.72
   2454440.5000  -30.0      3.07357      0.09300  18.72
   2454500.5000  -30.0      3.07774      0.09300  18.72
   2454560.5000  -30.0      3.07884      0.09300  18.72
   2454620.5000  -30.0      3.07082      0.09300  18.72
   2454680.5000  -30.0      3.06465      0.09300  18.72
   2454740.5000  -30.0      3.05908      0.09300  18.72
   2454800.5000  -30.0      3.05818      0.09300  18.72
   2454860.5000  -30.0      3.05351      0.09300  18.72
   2454920.5000  -30.0      3.04039      0.09300  18.72
   2454980.5000  -30.0      3.02856      0.09300  18.72
   2455040.5000  -30.0      3.01656      0.09300  18.72
   2455100.5000  -30.0      3.00379      0.09300  18.72
   2455160.5000  -30.0      2.99794      0.09300  18.72
   2455220.5000  -30.0      2.99596      0.09300  18.72
   2455280.5000  -30.0      2.99457      0.09300  18.72
   2455340.5000  -30.0      2.99204      0.09300  18.72
   2455400.5000  -30.0      2.98805      0.09300  18.72
   2455460.5000  -30.0      2.99390      0.09300  18.72
   2455520.5000  -30.0      2.98809      0.09300  18.72
   2455580.5000  -30.0      2.97828      0.09300  18.72
   2455640.5000  -30.0      2.96652      0.09300  18.72
   2455700.5000  -30.0      2.95508      0.09300  18.72
   2455760.5000  -30.0      2.94353      0.09300  18.72
   2455820.5000  -30.0      2.93630      0.09300  18.72
   2455880.5000  -30.0      2.92989      0.09300  18.72
   2455940.5000  -30.0      2.92497      0.09300  18.72
   2456000.5000  -30.0      2.92152      0.09300  18.72
   2456060.5000  -30.0      2.91951      0.09300  18.72
   2456120.5000  -30.0      2.91887      0.09300  18.72
   2456180.5000  -30.0      2.92715      0.09300  18.72
   2456240.5000  -30.0      2.94099      0.09300  18.72
   2456300.5000  -30.0      2.95276      0.09300  18.72
   2456360.5000  -30.0      2.95828      0.09300  18.72
   2456420.5000  -30.0      2.95947      0.09300  18.72
   2456480.5000  -30.0      2.95551      0.09300  18.72
   2456540.5000  -30.0      2.94622      0.09300  18.72
   2456600.5000  -30.0      2.94341      0.09300  18.72
   2456660.5000  -30.0      2.94191      0.09300  18.72
   2456720.5000  -30.0      2.94706      0.09300  18.72
   2456780.5000  -30.0      2.94960      0.09300  18.72
   2456840.5000  -30.0      2.94457      0.09300  18.72
   2456900.5000  -30.0      2.94321      0.09300  18.72
   2456960.5000  -30.0      2.94615      0.09300  18.72
   2457020.5000  -30.0      2.94954      0.09300  18.72
   2457080.5000  -30.0      2.95297      0.09300  18.72
   2457140.5000  -30.0      2.96218      0.09300  18.72
   2457200.5000  -30.0      2.97009      0.09300  18.72
   2457260.5000  -30.0      2.98191      0.09300  18.72
   2457320.5000  -30.0      2.99648      0.09300  18.72
   2457380.5000  -30.0      3.01273      0.09300  18.72
   2457440.5000  -30.0      3.02841      0.09300  18.72
   2457500.5000  -30.0      3.04269      0.09300  18.72
   2457560.5000  -30.0      3.04714      0.09300  18.72
   2457620.5000  -30.0      3.05409      0.09300  18.72
   2457680.5000  -30.0      3.06309      0.09300  18.72
   2457740.5000  -30.0      3.07333      0.09300  18.72
   2457800.5000  -30.0      3.08388      0.09300  18.72
   2457860.5000  -30.0      3.09383      0.09300  18.72
   2457920.5000  -30.0      3.10260      0.09300  18.72
   2457980.5000  -30.0      3.11040      0.09300  18.72
   2458040.5000  -30.0      3.11761      0.09300  18.72
   2458100.5000  -30.0      3.12350      0.09300  18.72
   2458160.5000  -30.0      3.12979      0.09300  18.72
   2458220.5000  -30.0      3.12561      0.09300  18.72
   2458280.5000  -30.0      3.10850      0.09300  18.72
   2458340.5000  -30.0      3.09174      0.09300  18.72
   2458400.5000  -30.0      3.07336      0.09300  18.72
   2458460.5000  -30.0      3.05222      0.09300  18.72
   2458520.5000  -30.0      3.02884      0.09300  18.72
   2458580.5000  -30.0      3.00803      0.09300  18.72
   2458640.5000  -30.0      2.98673      0.09300  18.72
   2458700.5000  -30.0      2.97193      0.09300  18.72
   2458760.5000  -30.0      2.96436      0.09300  18.72
   2445380.5000  -29.0      3.13878      0.09325  18.72
   2445440.5000  -29.0      3.14093      0.09325  18.72
   2445500.5000  -29.0      3.14798      0.09325  18.72
   2445560.5000  -29.0      3.15177      0.09325  18.72
   2445620.5000  -29.0      3.15014      0.09325  18.72
   2445680.5000  -29.0      3.14409      0.09325  18.72
   2445740.5000  -29.0      3.13505      0.09325  18.72
   2445800.5000  -29.0      3.12450      0.09325  18.72
   2445860.5000  -29.0      3.11318      0.09325  18.72
   2445920.5000  -29.0      3.10967      0.09325  18.72
   2445980.5000  -29.0      3.09524      0.09325  18.72
   2446040.5000  -29.0      3.07532      0.09325  18.72
   2446100.5000  -29.0      3.05468      0.09325  18.72
   2446160.5000  -29.0      3.03494      0.09325  18.72
   2446220.5000  -29.0      3.01762      0.09325  18.72
   2446280.5000  -29.0      3.00349      0.09325  18.72
   2446340.5000  -29.0      2.99698      0.09325  18.72
   2446400.5000  -29.0      2.98843      0.09325  18.72
   2446460.5000  -29.0      2.98509      0.09325  18.72
   2446520.5000  -29.0      2.97973      0.09325  18.72
   2446580.5000  -29.0      2.97006      0.09325  18.72
   2446640.5000  -29.0      2.96605      0.09325  18.72
   2446700.5000  -29.0      2.94816      0.09325  18.72
   2446760.5000  -29.0      2.92530      0.09325  18.72
   2446820.5000  -29.0      2.90335      0.09325  18.72
   2446880.5000  -29.0      2.89852      0.09325  18.72
   2446940.5000  -29.0      2.90216      0.09325  18.72
   2447000.5000  -29.0      2.90397      0.09325  18.72
   2447060.5000  -29.0      2.90283      0.09325  18.72
   2447120.5000  -29.0      2.89957      0.09325  18.72
   2447180.5000  -29.0      2.88416      0.09325  18.72
   2447240.5000  -29.0      2.88601      0.09325  18.72
   2447300.5000  -29.0      2.89273      0.09325  18.72
   2447360.5000  -29.0      2.90522      0.09325  18.72
   2447420.5000  -29.0      2.90583      0.09325  18.72
   2447480.5000  -29.0      2.90237      0.09325  18.72
   2447540.5000  -29.0      2.89558      0.09325  18.72
   2447600.5000  -29.0      2.88279      0.09325  18.72
   2447660.5000  -29.0      2.88045      0.09325  18.72
   2447720.5000  -29.0      2.87597      0.09325  18.72
   2447780.5000  -29.0      2.87548      0.09325  18.72
   2447840.5000  -29.0      2.87625      0.09325  18.72
   2447900.5000  -29.0      2.89021      0.09325  18.72
   2447960.5000  -29.0      2.91075      0.09325  18.72
   2448020.5000  -29.0      2.93776      0.09325  18.72
   2448080.5000  -29.0      2.96793      0.09325  18.72
   2448140.5000  -29.0      2.99625      0.09325  18.72
   2448200.5000  -29.0      3.01599      0.09325  18.72
   2448260.5000  -29.0      3.03631      0.09325  18.72
   2448320.5000  -29.0      3.06372      0.09325  18.72
   2448380.5000  -29.0      3.08476      0.09325  18.72
   2448440.5000  -29.0      3.09567      0.09325  18.72
   2448500.5000  -29.0      3.09757      0.09325  18.72
   2448560.5000  -29.0      3.08937      0.09325  18.72
   2448620.5000  -29.0      3.06784      0.09325  18.72
   2448680.5000  -29.0      3.06113      0.09325  18.72
   2448740.5000  -29.0      3.05083      0.09325  18.72
   2448800.5000  -29.0      3.04051      0.09325  18.72
   2448860.5000  -29.0      3.03248      0.09325  18.72
   2448920.5000  -29.0      3.02747      0.09325  18.72
   2448980.5000  -29.0      3.02569      0.09325  18.72
   2449040.5000  -29.0      3.02673      0.09325  18.72
   2449100.5000  -29.0      3.04181      0.09325  18.72
   2449160.5000  -29.0      3.05231      0.09325  18.72
   2449220.5000  -29.0      3.06179      0.09325  18.72
   2449280.5000  -29.0      3.07029      0.09325  18.72
   2449340.5000  -29.0      3.07692      0.09325  18.72
   2449400.5000  -29.0      3.08102      0.09325  18.72
   2449460.5000  -29.0      3.08230      0.09325  18.72
   2449520.5000  -29.0      3.08093      0.09325  18.72
   2449580.5000  -29.0      3.07968      0.09325  18.72
   2449640.5000  -29.0      3.07732      0.09325  18.72
   2449700.5000  -29.0      3.07377      0.09325  18.72
   2449760.5000  -29.0      3.07065      0.09325  18.72
   2449820.5000  -29.0      3.07022      0.09325  18.72
   2449880.5000  -29.0      3.06874      0.09325  18.72
   2449940.5000  -29.0      3.06977      0.09325  18.72
   2450000.5000  -29.0      3.07333      0.09325  18.72
   2450060.5000  -29.0      3.07710      0.09325  18.72
   2450120.5000  -29.0      3.08598      0.09325  18.72
   2450180.5000  -29.0      3.09791      0.09325  18.72
   2450240.5000  -29.0      3.11106      0.09325  18.72
   2450300.5000  -29.0      3.12154      0.09325  18.72
   2450360.5000  -29.0      3.13586      0.09325  18.72
   2450420.5000  -29.0      3.14224      0.09325  18.72
   2450480.5000  -29.0      3.14890      0.09325  18.72
   2450540.5000  -29.0      3.15247      0.09325  18.72
   2450600.5000  -29.0      3.15095      0.09325  18.72
   2450660.5000  -29.0      3.14288      0.09325  18.72
   2450720.5000  -29.0      3.12926      0.09325  18.72
   2450780.5000  -29.0      3.11135      0.09325  18.72
   2450840.5000  -29.0      3.09117      0.09325  18.72
   2450900.5000  -29.0      3.07334      0.09325  18.72
   2450960.5000  -29.0      3.05920      0.09325  18.72
   2451020.5000  -29.0      3.05013      0.09325  18.72
   2451080.5000  -29.0      3.04564      0.09325  18.72
   2451140.5000  -29.0      3.04525      0.09325  18.72
   2451200.5000  -29.0      3.05037      0.09325  18.72
   2451260.5000  -29.0      3.05253      0.09325  18.72
   2451320.5000  -29.0      3.05265      0.09325  18.72
   2451380.5000  -29.0      3.04837      0.09325  18.72
   2451440.5000  -29.0      3.04047      0.09325  18.72
   2451500.5000  -29.0      3.02861      0.09325  18.72
   2451560.5000  -29.0      3.01857      0.09325  18.72
   2451620.5000  -29.0      3.01048      0.09325  18.72
   2451680.5000  -29.0      3.00036      0.09325  18.72
   2451740.5000  -29.0      2.98643      0.09325  18.72
   2451800.5000  -29.0      2.97467      0.09325  18.72
   2451860.5000  -29.0      2.95628      0.09325  18.72
   2451920.5000  -29.0      2.94364      0.09325  18.72
   2451980.5000  -29.0      2.93288      0.09325  18.72
   2452040.5000  -29.0      2.92344      0.09325  18.72
   2452100.5000  -29.0      2.91693      0.09325  18.72
   2452160.5000  -29.0      2.91483      0.09325  18.72
   2452220.5000  -29.0      2.91659      0.09325  18.72
   2452280.5000  -29.0      2.92398      0.09325  18.72
   2452340.5000  -29.0      2.93808      0.09325  18.72
   2452400.5000  -29.0      2.95099      0.09325  18.72
   2452460.5000  -29.0      2.94981      0.09325  18.72
   2452520.5000  -29.0      2.94598      0.09325  18.72
   2452580.5000  -29.0      2.94666      0.09325  18.72
   2452640.5000  -29.0      2.95421      0.09325  18.72
   2452700.5000  -29.0      2.96339      0.09325  18.72
   2452760.5000  -29.0      2.97690      0.09325  18.72
   2452820.5000  -29.0      2.99247      0.09325  18.72
   2452880.5000  -29.0      3.01062      0.09325  18.72
   2452940.5000  -29.0      3.02870      0.09325  18.72
   2453000.5000  -29.0      3.04605      0.09325  18.72
   2453060.5000  -29.0      3.06437      0.09325  18.72
   2453120.5000  -29.0      3.08084      0.09325  18.72
   2453180.5000  -29.0      3.08529      0.09325  18.72
   2453240.5000  -29.0      3.09369      0.09325  18.72
   2453300.5000  -29.0      3.09916      0.09325  18.72
   2453360.5000  -29.0      3.10456      0.09325  18.72
   2453420.5000  -29.0      3.10532      0.09325  18.72
   2453480.5000  -29.0      3.09728      0.09325  18.72
   2453540.5000  -29.0      3.08760      0.09325  18.72
   2453600.5000  -29.0      3.07201      0.09325  18.72
   2453660.5000  -29.0      3.05924      0.09325  18.72
   2453720.5000  -29.0      3.05393      0.09325  18.72
   2453780.5000  -29.0      3.05927      0.09325  18.72
   2453840.5000  -29.0      3.06904      0.09325  18.72
   2453900.5000  -29.0      3.07213      0.09325  18.72
   2453960.5000  -29.0      3.07068      0.09325  18.72
   2454020.5000  -29.0      3.08426      0.09325  18.72
   2454080.5000  -29.0      3.08528      0.09325  18.72
   2454140.5000  -29.0      3.08155      0.09325  18.72
   2454200.5000  -29.0      3.07621      0.09325  18.72
   2454260.5000  -29.0      3.07283      0.09325  18.72
   2454320.5000  -29.0      3.07171      0.09325  18.72
   2454380.5000  -29.0      3.07479      0.09325  18.72
   2454440.5000  -29.0      3.08118      0.09325  18.72
   2454500.5000  -29.0      3.08818      0.09325  18.72
   2454560.5000  -29.0      3.09198      0.09325  18.72
   2454620.5000  -29.0      3.08385      0.09325  18.72
   2454680.5000  -29.0      3.07764      0.09325  18.72
   2454740.5000  -29.0      3.06976      0.09325  18.72
   2454800.5000  -29.0      3.06672      0.09325  18.72
   2454860.5000  -29.0      3.06038      0.09325  18.72
   2454920.5000  -29.0      3.04624      0.09325  18.72
   2454980.5000  -29.0      3.03255      0.09325  18.72
   2455040.5000  -29.0      3.01543      0.09325  18.72
   2455100.5000  -29.0      2.99762      0.09325  18.72
   2455160.5000  -29.0      2.98831      0.09325  18.72
   2455220.5000  -29.0      2.98390      0.09325  18.72
   2455280.5000  -29.0      2.98114      0.09325  18.72
   2455340.5000  -29.0      2.97831      0.09325  18.72
   2455400.5000  -29.0      2.97503      0.09325  18.72
   2455460.5000  -29.0      2.98623      0.09325  18.72
   2455520.5000  -29.0      2.98254      0.09325  18.72
   2455580.5000  -29.0      2.97511      0.09325  18.72
   2455640.5000  -29.0      2.96672      0.09325  18.72
   2455700.5000  -29.0      2.96093      0.09325  18.72
   2455760.5000  -29.0      2.95545      0.09325  18.72
   2455820.5000  -29.0      2.95230      0.09325  18.72
   2455880.5000  -29.0      2.95007      0.09325  18.72
   2455940.5000  -29.0      2.94781      0.09325  18.72
   2456000.5000  -29.0      2.94537      0.09325  18.72
   2456060.5000  -29.0      2.94292      0.09325  18.72
   2456120.5000  -29.0      2.94094      0.09325  18.72
   2456180.5000  -29.0      2.94552      0.09325  18.72
   2456240.5000  -29.0      2.95470      0.09325  18.72
   2456300.5000  -29.0      2.96143      0.09325  18.72
   2456360.5000  -29.0      2.96135      0.09325  18.72
   2456420.5000  -29.0      2.95697      0.09325  18.72
   2456480.5000  -29.0      2.94786      0.09325  18.72
   2456540.5000  -29.0      2.93411      0.09325  18.72
   2456600.5000  -29.0      2.92886      0.09325  18.72
   2456660.5000  -29.0      2.92673      0.09325  18.72
   2456720.5000  -29.0      2.93370      0.09325  18.72
   2456780.5000  -29.0      2.93940      0.09325  18.72
   2456840.5000  -29.0      2.93671      0.09325  18.72
   2456900.5000  -29.0      2.93735      0.09325  18.72
   2456960.5000  -29.0      2.94374      0.09325  18.72
   2457020.5000  -29.0      2.94913      0.09325  18.72
   2457080.5000  -29.0      2.95271      0.09325  18.72
   2457140.5000  -29.0      2.96625      0.09325  18.72
   2457200.5000  -29.0      2.97476      0.09325  18.72
   2457260.5000  -29.0      2.98948      0.09325  18.72
   2457320.5000  -29.0      3.00682      0.09325  18.72
   2457380.5000  -29.0      3.02680      0.09325  18.72
   2457440.5000  -29.0      3.04627      0.09325  18.72
   2457500.5000  -29.0      3.06442      0.09325  18.72
   2457560.5000  -29.0      3.07321      0.09325  18.72
   2457620.5000  -29.0      3.07944      0.09325  18.72
   2457680.5000  -29.0      3.08447      0.09325  18.72
   2457740.5000  -29.0      3.08900      0.09325  18.72
   2457800.5000  -29.0      3.09332      0.09325  18.72
   2457860.5000  -29.0      3.09753      0.09325  18.72
   2457920.5000  -29.0      3.10194      0.09325  18.72
   2457980.5000  -29.0      3.10766      0.09325  18.72
   2458040.5000  -29.0      3.11390      0.09325  18.72
   2458100.5000  -29.0      3.12097      0.09325  18.72
   2458160.5000  -29.0      3.13200      0.09325  18.72
   2458220.5000  -29.0      3.13345      0.09325  18.72
   2458280.5000  -29.0      3.12172      0.09325  18.72
   2458340.5000  -29.0      3.11017      0.09325  18.72
   2458400.5000  -29.0      3.09870      0.09325  18.72
   2458460.5000  -29.0      3.08372      0.09325  18.72
   2458520.5000  -29.0      3.06407      0.09325  18.72
   2458580.5000  -29.0      3.04880      0.09325  18.72
   2458640.5000  -29.0      3.02624      0.09325  18.72
   2458700.5000  -29.0      3.01186      0.09325  18.72
   2458760.5000  -29.0      3.00184      0.09325  18.72
   2445380.5000  -28.0      3.08222      0.09320  18.72
   2445440.5000  -28.0      3.08446      0.09320  18.72
   2445500.5000  -28.0      3.09101      0.09320  18.72
   2445560.5000  -28.0      3.09541      0.09320  18.72
   2445620.5000  -28.0      3.09312      0.09320  18.72
   2445680.5000  -28.0      3.08758      0.09320  18.72
   2445740.5000  -28.0      3.07987      0.09320  18.72
   2445800.5000  -28.0      3.07062      0.09320  18.72
   2445860.5000  -28.0      3.06060      0.09320  18.72
   2445920.5000  -28.0      3.05551      0.09320  18.72
   2445980.5000  -28.0      3.04331      0.09320  18.72
   2446040.5000  -28.0      3.02748      0.09320  18.72
   2446100.5000  -28.0      3.01141      0.09320  18.72
   2446160.5000  -28.0      2.99604      0.09320  18.72
   2446220.5000  -28.0      2.98239      0.09320  18.72
   2446280.5000  -28.0      2.97094      0.09320  18.72
   2446340.5000  -28.0      2.96590      0.09320  18.72
   2446400.5000  -28.0      2.95817      0.09320  18.72
   2446460.5000  -28.0      2.95456      0.09320  18.72
   2446520.5000  -28.0      2.94855      0.09320  18.72
   2446580.5000  -28.0      2.93906      0.09320  18.72
   2446640.5000  -28.0      2.93055      0.09320  18.72
   2446700.5000  -28.0      2.91222      0.09320  18.72
   2446760.5000  -28.0      2.88908      0.09320  18.72
   2446820.5000  -28.0      2.86692      0.09320  18.72
   2446880.5000  -28.0      2.86335      0.09320  18.72
   2446940.5000  -28.0      2.86587      0.09320  18.72
   2447000.5000  -28.0      2.86765      0.09320  18.72
   2447060.5000  -28.0      2.86630      0.09320  18.72
   2447120.5000  -28.0      2.86584      0.09320  18.72
   2447180.5000  -28.0      2.85457      0.09320  18.72
   2447240.5000  -28.0      2.85940      0.09320  18.72
   2447300.5000  -28.0      2.86616      0.09320  18.72
   2447360.5000  -28.0      2.87560      0.09320  18.72
   2447420.5000  -28.0      2.87481      0.09320  18.72
   2447480.5000  -28.0      2.86914      0.09320  18.72
   2447540.5000  -28.0      2.85930      0.09320  18.72
   2447600.5000  -28.0      2.84277      0.09320  18.72
   2447660.5000  -28.0      2.83533      0.09320  18.72
   2447720.5000  -28.0      2.82676      0.09320  18.72
   2447780.5000  -28.0      2.82334      0.09320  18.72
   2447840.5000  -28.0      2.82239      0.09320  18.72
   2447900.5000  -28.0      2.83478      0.09320  18.72
   2447960.5000  -28.0      2.85398      0.09320  18.72
   2448020.5000  -28.0      2.88004      0.09320  18.72
   2448080.5000  -28.0      2.90970      0.09320  18.72
   2448140.5000  -28.0      2.93808      0.09320  18.72
   2448200.5000  -28.0      2.95869      0.09320  18.72
   2448260.5000  -28.0      2.97953      0.09320  18.72
   2448320.5000  -28.0      3.00875      0.09320  18.72
   2448380.5000  -28.0      3.03009      0.09320  18.72
   2448440.5000  -28.0      3.04133      0.09320  18.72
   2448500.5000  -28.0      3.04378      0.09320  18.72
   2448560.5000  -28.0      3.03627      0.09320  18.72
   2448620.5000  -28.0      3.01502      0.09320  18.72
   2448680.5000  -28.0      3.00679      0.09320  18.72
   2448740.5000  -28.0      2.99370      0.09320  18.72
   2448800.5000  -28.0      2.98120      0.09320  18.72
   2448860.5000  -28.0      2.97092      0.09320  18.72
   2448920.5000  -28.0      2.96369      0.09320  18.72
   2448980.5000  -28.0      2.95969      0.09320  18.72
   2449040.5000  -28.0      2.95822      0.09320  18.72
   2449100.5000  -28.0      2.97010      0.09320  18.72
   2449160.5000  -28.0      2.97899      0.09320  18.72
   2449220.5000  -28.0      2.98813      0.09320  18.72
   2449280.5000  -28.0      2.99761      0.09320  18.72
   2449340.5000  -28.0      3.00658      0.09320  18.72
   2449400.5000  -28.0      3.01432      0.09320  18.72
   2449460.5000  -28.0      3.02034      0.09320  18.72
   2449520.5000  -28.0      3.02446      0.09320  18.72
   2449580.5000  -28.0      3.02819      0.09320  18.72
   2449640.5000  -28.0      3.03054      0.09320  18.72
   2449700.5000  -28.0      3.03179      0.09320  18.72
   2449760.5000  -28.0      3.03357      0.09320  18.72
   2449820.5000  -28.0      3.03822      0.09320  18.72
   2449880.5000  -28.0      3.04130      0.09320  18.72
   2449940.5000  -28.0      3.04604      0.09320  18.72
   2450000.5000  -28.0      3.05230      0.09320  18.72
   2450060.5000  -28.0      3.05686      0.09320  18.72
   2450120.5000  -28.0      3.06651      0.09320  18.72
   2450180.5000  -28.0      3.07931      0.09320  18.72
   2450240.5000  -28.0      3.09352      0.09320  18.72
   2450300.5000  -28.0      3.10684      0.09320  18.72
   2450360.5000  -28.0      3.12342      0.09320  18.72
   2450420.5000  -28.0      3.12820      0.09320  18.72
   2450480.5000  -28.0      3.13393      0.09320  18.72
   2450540.5000  -28.0      3.13768      0.09320  18.72
   2450600.5000  -28.0      3.13765      0.09320  18.72
   2450660.5000  -28.0      3.13257      0.09320  18.72
   2450720.5000  -28.0      3.12308      0.09320  18.72
   2450780.5000  -28.0      3.10953      0.09320  18.72
   2450840.5000  -28.0      3.09307      0.09320  18.72
   2450900.5000  -28.0      3.07911      0.09320  18.72
   2450960.5000  -28.0      3.06777      0.09320  18.72
   2451020.5000  -28.0      3.05870      0.09320  18.72
   2451080.5000  -28.0      3.05483      0.09320  18.72
   2451140.5000  -28.0      3.05371      0.09320  18.72
   2451200.5000  -28.0      3.05659      0.09320  18.72
   2451260.5000  -28.0      3.05813      0.09320  18.72
   2451320.5000  -28.0      3.05708      0.09320  18.72
   2451380.5000  -28.0      3.05116      0.09320  18.72
   2451440.5000  -28.0      3.04085      0.09320  18.72
   2451500.5000  -28.0      3.02537      0.09320  18.72
   2451560.5000  -28.0      3.01259      0.09320  18.72
   2451620.5000  -28.0      3.00314      0.09320  18.72
   2451680.5000  -28.0      2.99325      0.09320  18.72
   2451740.5000  -28.0      2.98239      0.09320  18.72
   2451800.5000  -28.0      2.97307      0.09320  18.72
   2451860.5000  -28.0      2.95421      0.09320  18.72
   2451920.5000  -28.0      2.94238      0.09320  18.72
   2451980.5000  -28.0      2.93109      0.09320  18.72
   2452040.5000  -28.0      2.92347      0.09320  18.72
   2452100.5000  -28.0      2.92022      0.09320  18.72
   2452160.5000  -28.0      2.92161      0.09320  18.72
   2452220.5000  -28.0      2.92603      0.09320  18.72
   2452280.5000  -28.0      2.93433      0.09320  18.72
   2452340.5000  -28.0      2.94970      0.09320  18.72
   2452400.5000  -28.0      2.96353      0.09320  18.72
   2452460.5000  -28.0      2.96301      0.09320  18.72
   2452520.5000  -28.0      2.96069      0.09320  18.72
   2452580.5000  -28.0      2.96015      0.09320  18.72
   2452640.5000  -28.0      2.96547      0.09320  18.72
   2452700.5000  -28.0      2.97372      0.09320  18.72
   2452760.5000  -28.0      2.98518      0.09320  18.72
   2452820.5000  -28.0      2.99851      0.09320  18.72
   2452880.5000  -28.0      3.01448      0.09320  18.72
   2452940.5000  -28.0      3.03116      0.09320  18.72
   2453000.5000  -28.0      3.04836      0.09320  18.72
   2453060.5000  -28.0      3.06740      0.09320  18.72
   2453120.5000  -28.0      3.08674      0.09320  18.72
   2453180.5000  -28.0      3.09468      0.09320  18.72
   2453240.5000  -28.0      3.10665      0.09320  18.72
   2453300.5000  -28.0      3.11469      0.09320  18.72
   2453360.5000  -28.0      3.12220      0.09320  18.72
   2453420.5000  -28.0      3.12273      0.09320  18.72
   2453480.5000  -28.0      3.11552      0.09320  18.72
   2453540.5000  -28.0      3.10475      0.09320  18.72
   2453600.5000  -28.0      3.08437      0.09320  18.72
   2453660.5000  -28.0      3.06762      0.09320  18.72
   2453720.5000  -28.0      3.05675      0.09320  18.72
   2453780.5000  -28.0      3.05611      0.09320  18.72
   2453840.5000  -28.0      3.05994      0.09320  18.72
   2453900.5000  -28.0      3.05799      0.09320  18.72
   2453960.5000  -28.0      3.05058      0.09320  18.72
   2454020.5000  -28.0      3.06312      0.09320  18.72
   2454080.5000  -28.0      3.06484      0.09320  18.72
   2454140.5000  -28.0      3.06288      0.09320  18.72
   2454200.5000  -28.0      3.06033      0.09320  18.72
   2454260.5000  -28.0      3.06031      0.09320  18.72
   2454320.5000  -28.0      3.06327      0.09320  18.72
