Julian Date	Pc Latitude (deg)	Radiance x10^2 (nWcm^(-2)sr^(-1)(cm^-1)^(-1)))	Uncertainty (x10^2 (nWcm^(-2)sr^(-1)(cm^-1)^(-1))) Wavelength (µm)
   2458400.5000  -40.0      6.38651      0.20848  24.50
   2458460.5000  -40.0      6.34173      0.20848  24.50
   2458520.5000  -40.0      6.28403      0.20848  24.50
   2458580.5000  -40.0      6.22599      0.20848  24.50
   2458640.5000  -40.0      6.17265      0.20848  24.50
   2458700.5000  -40.0      6.11451      0.20848  24.50
   2458760.5000  -40.0      6.05784      0.20848  24.50
   2449100.5000  -39.0      6.64202      0.19879  24.50
   2449160.5000  -39.0      6.64182      0.19879  24.50
   2449220.5000  -39.0      6.64163      0.19879  24.50
   2449280.5000  -39.0      6.64144      0.19879  24.50
   2449340.5000  -39.0      6.64125      0.19879  24.50
   2449400.5000  -39.0      6.62789      0.19879  24.50
   2449460.5000  -39.0      6.62156      0.19879  24.50
   2449520.5000  -39.0      6.62597      0.19879  24.50
   2449580.5000  -39.0      6.67786      0.19879  24.50
   2449640.5000  -39.0      6.70122      0.19879  24.50
   2449700.5000  -39.0      6.69465      0.19879  24.50
   2449760.5000  -39.0      6.66669      0.19879  24.50
   2449820.5000  -39.0      6.62495      0.19879  24.50
   2449880.5000  -39.0      6.57609      0.19879  24.50
   2449940.5000  -39.0      6.52583      0.19879  24.50
   2450000.5000  -39.0      6.47895      0.19879  24.50
   2450060.5000  -39.0      6.43932      0.19879  24.50
   2450120.5000  -39.0      6.40985      0.19879  24.50
   2450180.5000  -39.0      6.39252      0.19879  24.50
   2450240.5000  -39.0      6.38837      0.19879  24.50
   2450300.5000  -39.0      6.38886      0.19879  24.50
   2450360.5000  -39.0      6.40465      0.19879  24.50
   2450420.5000  -39.0      6.44874      0.19879  24.50
   2450480.5000  -39.0      6.50458      0.19879  24.50
   2450540.5000  -39.0      6.56047      0.19879  24.50
   2450600.5000  -39.0      6.60652      0.19879  24.50
   2450660.5000  -39.0      6.63243      0.19879  24.50
   2450720.5000  -39.0      6.63036      0.19879  24.50
   2450780.5000  -39.0      6.60552      0.19879  24.50
   2450840.5000  -39.0      6.53434      0.19879  24.50
   2450900.5000  -39.0      6.45036      0.19879  24.50
   2450960.5000  -39.0      6.37830      0.19879  24.50
   2451020.5000  -39.0      6.34665      0.19879  24.50
   2451080.5000  -39.0      6.30978      0.19879  24.50
   2451140.5000  -39.0      6.29834      0.19879  24.50
   2451200.5000  -39.0      6.30910      0.19879  24.50
   2451260.5000  -39.0      6.30414      0.19879  24.50
   2451320.5000  -39.0      6.29170      0.19879  24.50
   2451380.5000  -39.0      6.27785      0.19879  24.50
   2451440.5000  -39.0      6.26576      0.19879  24.50
   2451500.5000  -39.0      6.25608      0.19879  24.50
   2451560.5000  -39.0      6.24714      0.19879  24.50
   2451620.5000  -39.0      6.23267      0.19879  24.50
   2451680.5000  -39.0      6.21821      0.19879  24.50
   2451740.5000  -39.0      6.18665      0.19879  24.50
   2451800.5000  -39.0      6.14975      0.19879  24.50
   2451860.5000  -39.0      6.11862      0.19879  24.50
   2451920.5000  -39.0      6.08273      0.19879  24.50
   2451980.5000  -39.0      6.04696      0.19879  24.50
   2452040.5000  -39.0      6.00345      0.19879  24.50
   2452100.5000  -39.0      5.96288      0.19879  24.50
   2452160.5000  -39.0      5.93538      0.19879  24.50
   2452220.5000  -39.0      5.93236      0.19879  24.50
   2452280.5000  -39.0      5.93396      0.19879  24.50
   2452340.5000  -39.0      5.96134      0.19879  24.50
   2452400.5000  -39.0      5.97594      0.19879  24.50
   2452460.5000  -39.0      5.96176      0.19879  24.50
   2452520.5000  -39.0      5.95788      0.19879  24.50
   2452580.5000  -39.0      5.97948      0.19879  24.50
   2452640.5000  -39.0      6.02007      0.19879  24.50
   2452700.5000  -39.0      6.04135      0.19879  24.50
   2452760.5000  -39.0      6.07572      0.19879  24.50
   2452820.5000  -39.0      6.13661      0.19879  24.50
   2452880.5000  -39.0      6.18685      0.19879  24.50
   2452940.5000  -39.0      6.23048      0.19879  24.50
   2453000.5000  -39.0      6.27084      0.19879  24.50
   2453060.5000  -39.0      6.31399      0.19879  24.50
   2453120.5000  -39.0      6.37014      0.19879  24.50
   2453180.5000  -39.0      6.42446      0.19879  24.50
   2453240.5000  -39.0      6.48615      0.19879  24.50
   2453300.5000  -39.0      6.53764      0.19879  24.50
   2453360.5000  -39.0      6.57716      0.19879  24.50
   2453420.5000  -39.0      6.60100      0.19879  24.50
   2453480.5000  -39.0      6.60190      0.19879  24.50
   2453540.5000  -39.0      6.57376      0.19879  24.50
   2453600.5000  -39.0      6.53993      0.19879  24.50
   2453660.5000  -39.0      6.51061      0.19879  24.50
   2453720.5000  -39.0      6.49108      0.19879  24.50
   2453780.5000  -39.0      6.50167      0.19879  24.50
   2453840.5000  -39.0      6.50589      0.19879  24.50
   2453900.5000  -39.0      6.50115      0.19879  24.50
   2453960.5000  -39.0      6.49222      0.19879  24.50
   2454020.5000  -39.0      6.46773      0.19879  24.50
   2454080.5000  -39.0      6.47007      0.19879  24.50
   2454140.5000  -39.0      6.45921      0.19879  24.50
   2454200.5000  -39.0      6.45677      0.19879  24.50
   2454260.5000  -39.0      6.46703      0.19879  24.50
   2454320.5000  -39.0      6.45210      0.19879  24.50
   2454380.5000  -39.0      6.43534      0.19879  24.50
   2454440.5000  -39.0      6.42175      0.19879  24.50
   2454500.5000  -39.0      6.41213      0.19879  24.50
   2454560.5000  -39.0      6.40244      0.19879  24.50
   2454620.5000  -39.0      6.39104      0.19879  24.50
   2454680.5000  -39.0      6.38877      0.19879  24.50
   2454740.5000  -39.0      6.37221      0.19879  24.50
   2454800.5000  -39.0      6.35602      0.19879  24.50
   2454860.5000  -39.0      6.34243      0.19879  24.50
   2454920.5000  -39.0      6.32629      0.19879  24.50
   2454980.5000  -39.0      6.29657      0.19879  24.50
   2455040.5000  -39.0      6.27609      0.19879  24.50
   2455100.5000  -39.0      6.26018      0.19879  24.50
   2455160.5000  -39.0      6.24624      0.19879  24.50
   2455220.5000  -39.0      6.23395      0.19879  24.50
   2455280.5000  -39.0      6.22009      0.19879  24.50
   2455340.5000  -39.0      6.20061      0.19879  24.50
   2455400.5000  -39.0      6.17021      0.19879  24.50
   2455460.5000  -39.0      6.13043      0.19879  24.50
   2455520.5000  -39.0      6.12399      0.19879  24.50
   2455580.5000  -39.0      6.10825      0.19879  24.50
   2455640.5000  -39.0      6.08763      0.19879  24.50
   2455700.5000  -39.0      6.06207      0.19879  24.50
   2455760.5000  -39.0      6.02920      0.19879  24.50
   2455820.5000  -39.0      5.99983      0.19879  24.50
   2455880.5000  -39.0      5.97624      0.19879  24.50
   2455940.5000  -39.0      5.95771      0.19879  24.50
   2456000.5000  -39.0      5.94494      0.19879  24.50
   2456060.5000  -39.0      5.93807      0.19879  24.50
   2456120.5000  -39.0      5.93653      0.19879  24.50
   2456180.5000  -39.0      5.93391      0.19879  24.50
   2456240.5000  -39.0      5.93972      0.19879  24.50
   2456300.5000  -39.0      5.95113      0.19879  24.50
   2456360.5000  -39.0      5.96109      0.19879  24.50
   2456420.5000  -39.0      5.97043      0.19879  24.50
   2456480.5000  -39.0      5.97754      0.19879  24.50
   2456540.5000  -39.0      5.98092      0.19879  24.50
   2456600.5000  -39.0      5.98403      0.19879  24.50
   2456660.5000  -39.0      5.98454      0.19879  24.50
   2456720.5000  -39.0      5.97472      0.19879  24.50
   2456780.5000  -39.0      5.97595      0.19879  24.50
   2456840.5000  -39.0      5.98029      0.19879  24.50
   2456900.5000  -39.0      5.98378      0.19879  24.50
   2456960.5000  -39.0      5.98598      0.19879  24.50
   2457020.5000  -39.0      5.98301      0.19879  24.50
   2457080.5000  -39.0      5.96790      0.19879  24.50
   2457140.5000  -39.0      5.95337      0.19879  24.50
   2457200.5000  -39.0      5.94372      0.19879  24.50
   2457260.5000  -39.0      5.92800      0.19879  24.50
   2457320.5000  -39.0      5.91379      0.19879  24.50
   2457380.5000  -39.0      5.90657      0.19879  24.50
   2457440.5000  -39.0      5.90992      0.19879  24.50
   2457500.5000  -39.0      5.92571      0.19879  24.50
   2457560.5000  -39.0      5.95433      0.19879  24.50
   2457620.5000  -39.0      5.99489      0.19879  24.50
   2457680.5000  -39.0      6.04539      0.19879  24.50
   2457740.5000  -39.0      6.10303      0.19879  24.50
   2457800.5000  -39.0      6.16434      0.19879  24.50
   2457860.5000  -39.0      6.22548      0.19879  24.50
   2457920.5000  -39.0      6.26472      0.19879  24.50
   2457980.5000  -39.0      6.31682      0.19879  24.50
   2458040.5000  -39.0      6.37024      0.19879  24.50
   2458100.5000  -39.0      6.41132      0.19879  24.50
   2458160.5000  -39.0      6.42949      0.19879  24.50
   2458220.5000  -39.0      6.44334      0.19879  24.50
   2458280.5000  -39.0      6.44158      0.19879  24.50
   2458340.5000  -39.0      6.42365      0.19879  24.50
   2458400.5000  -39.0      6.39126      0.19879  24.50
   2458460.5000  -39.0      6.34603      0.19879  24.50
   2458520.5000  -39.0      6.28966      0.19879  24.50
   2458580.5000  -39.0      6.23692      0.19879  24.50
   2458640.5000  -39.0      6.18638      0.19879  24.50
   2458700.5000  -39.0      6.13075      0.19879  24.50
   2458760.5000  -39.0      6.07950      0.19879  24.50
   2449100.5000  -38.0      6.67837      0.20251  24.50
   2449160.5000  -38.0      6.67824      0.20251  24.50
   2449220.5000  -38.0      6.67810      0.20251  24.50
   2449280.5000  -38.0      6.67797      0.20251  24.50
   2449340.5000  -38.0      6.67784      0.20251  24.50
   2449400.5000  -38.0      6.66557      0.20251  24.50
   2449460.5000  -38.0      6.65846      0.20251  24.50
   2449520.5000  -38.0      6.66160      0.20251  24.50
   2449580.5000  -38.0      6.71163      0.20251  24.50
   2449640.5000  -38.0      6.73597      0.20251  24.50
   2449700.5000  -38.0      6.73165      0.20251  24.50
   2449760.5000  -38.0      6.70621      0.20251  24.50
   2449820.5000  -38.0      6.66653      0.20251  24.50
   2449880.5000  -38.0      6.61880      0.20251  24.50
   2449940.5000  -38.0      6.56848      0.20251  24.50
   2450000.5000  -38.0      6.52027      0.20251  24.50
   2450060.5000  -38.0      6.47810      0.20251  24.50
   2450120.5000  -38.0      6.44507      0.20251  24.50
   2450180.5000  -38.0      6.42342      0.20251  24.50
   2450240.5000  -38.0      6.41451      0.20251  24.50
   2450300.5000  -38.0      6.41062      0.20251  24.50
   2450360.5000  -38.0      6.42466      0.20251  24.50
   2450420.5000  -38.0      6.46047      0.20251  24.50
   2450480.5000  -38.0      6.51118      0.20251  24.50
   2450540.5000  -38.0      6.56515      0.20251  24.50
   2450600.5000  -38.0      6.61230      0.20251  24.50
   2450660.5000  -38.0      6.64230      0.20251  24.50
   2450720.5000  -38.0      6.64642      0.20251  24.50
   2450780.5000  -38.0      6.62918      0.20251  24.50
   2450840.5000  -38.0      6.56641      0.20251  24.50
   2450900.5000  -38.0      6.48810      0.20251  24.50
   2450960.5000  -38.0      6.41822      0.20251  24.50
   2451020.5000  -38.0      6.38781      0.20251  24.50
   2451080.5000  -38.0      6.35184      0.20251  24.50
   2451140.5000  -38.0      6.33979      0.20251  24.50
   2451200.5000  -38.0      6.34965      0.20251  24.50
   2451260.5000  -38.0      6.34091      0.20251  24.50
   2451320.5000  -38.0      6.32602      0.20251  24.50
   2451380.5000  -38.0      6.30998      0.20251  24.50
   2451440.5000  -38.0      6.29557      0.20251  24.50
   2451500.5000  -38.0      6.28344      0.20251  24.50
   2451560.5000  -38.0      6.27222      0.20251  24.50
   2451620.5000  -38.0      6.25433      0.20251  24.50
   2451680.5000  -38.0      6.23958      0.20251  24.50
   2451740.5000  -38.0      6.21107      0.20251  24.50
   2451800.5000  -38.0      6.17936      0.20251  24.50
   2451860.5000  -38.0      6.14683      0.20251  24.50
   2451920.5000  -38.0      6.11273      0.20251  24.50
   2451980.5000  -38.0      6.07879      0.20251  24.50
   2452040.5000  -38.0      6.03702      0.20251  24.50
   2452100.5000  -38.0      5.99803      0.20251  24.50
   2452160.5000  -38.0      5.97140      0.20251  24.50
   2452220.5000  -38.0      5.96846      0.20251  24.50
   2452280.5000  -38.0      5.96858      0.20251  24.50
   2452340.5000  -38.0      5.99532      0.20251  24.50
   2452400.5000  -38.0      6.00816      0.20251  24.50
   2452460.5000  -38.0      5.99340      0.20251  24.50
   2452520.5000  -38.0      5.98724      0.20251  24.50
   2452580.5000  -38.0      6.00632      0.20251  24.50
   2452640.5000  -38.0      6.04453      0.20251  24.50
   2452700.5000  -38.0      6.06263      0.20251  24.50
   2452760.5000  -38.0      6.09657      0.20251  24.50
   2452820.5000  -38.0      6.15340      0.20251  24.50
   2452880.5000  -38.0      6.20431      0.20251  24.50
   2452940.5000  -38.0      6.25057      0.20251  24.50
   2453000.5000  -38.0      6.29307      0.20251  24.50
   2453060.5000  -38.0      6.33275      0.20251  24.50
   2453120.5000  -38.0      6.38931      0.20251  24.50
   2453180.5000  -38.0      6.44422      0.20251  24.50
   2453240.5000  -38.0      6.50637      0.20251  24.50
   2453300.5000  -38.0      6.55626      0.20251  24.50
   2453360.5000  -38.0      6.59325      0.20251  24.50
   2453420.5000  -38.0      6.61459      0.20251  24.50
   2453480.5000  -38.0      6.61208      0.20251  24.50
   2453540.5000  -38.0      6.58351      0.20251  24.50
   2453600.5000  -38.0      6.55007      0.20251  24.50
   2453660.5000  -38.0      6.52391      0.20251  24.50
   2453720.5000  -38.0      6.50511      0.20251  24.50
   2453780.5000  -38.0      6.51708      0.20251  24.50
   2453840.5000  -38.0      6.52258      0.20251  24.50
   2453900.5000  -38.0      6.51928      0.20251  24.50
   2453960.5000  -38.0      6.51374      0.20251  24.50
   2454020.5000  -38.0      6.49027      0.20251  24.50
   2454080.5000  -38.0      6.49535      0.20251  24.50
   2454140.5000  -38.0      6.48645      0.20251  24.50
   2454200.5000  -38.0      6.48345      0.20251  24.50
   2454260.5000  -38.0      6.48862      0.20251  24.50
   2454320.5000  -38.0      6.47379      0.20251  24.50
   2454380.5000  -38.0      6.45658      0.20251  24.50
   2454440.5000  -38.0      6.44064      0.20251  24.50
   2454500.5000  -38.0      6.42605      0.20251  24.50
   2454560.5000  -38.0      6.41568      0.20251  24.50
   2454620.5000  -38.0      6.40475      0.20251  24.50
   2454680.5000  -38.0      6.40496      0.20251  24.50
   2454740.5000  -38.0      6.39003      0.20251  24.50
   2454800.5000  -38.0      6.37409      0.20251  24.50
   2454860.5000  -38.0      6.35694      0.20251  24.50
   2454920.5000  -38.0      6.33724      0.20251  24.50
   2454980.5000  -38.0      6.30717      0.20251  24.50
   2455040.5000  -38.0      6.28714      0.20251  24.50
   2455100.5000  -38.0      6.27414      0.20251  24.50
   2455160.5000  -38.0      6.26109      0.20251  24.50
   2455220.5000  -38.0      6.24924      0.20251  24.50
   2455280.5000  -38.0      6.23539      0.20251  24.50
   2455340.5000  -38.0      6.21578      0.20251  24.50
   2455400.5000  -38.0      6.18587      0.20251  24.50
   2455460.5000  -38.0      6.14362      0.20251  24.50
   2455520.5000  -38.0      6.13590      0.20251  24.50
   2455580.5000  -38.0      6.11811      0.20251  24.50
   2455640.5000  -38.0      6.09280      0.20251  24.50
   2455700.5000  -38.0      6.06430      0.20251  24.50
   2455760.5000  -38.0      6.03074      0.20251  24.50
   2455820.5000  -38.0      6.00082      0.20251  24.50
   2455880.5000  -38.0      5.97654      0.20251  24.50
   2455940.5000  -38.0      5.95765      0.20251  24.50
   2456000.5000  -38.0      5.94504      0.20251  24.50
   2456060.5000  -38.0      5.93919      0.20251  24.50
   2456120.5000  -38.0      5.94015      0.20251  24.50
   2456180.5000  -38.0      5.94007      0.20251  24.50
   2456240.5000  -38.0      5.94670      0.20251  24.50
   2456300.5000  -38.0      5.95605      0.20251  24.50
   2456360.5000  -38.0      5.96522      0.20251  24.50
   2456420.5000  -38.0      5.97344      0.20251  24.50
   2456480.5000  -38.0      5.97919      0.20251  24.50
   2456540.5000  -38.0      5.98109      0.20251  24.50
   2456600.5000  -38.0      5.98319      0.20251  24.50
   2456660.5000  -38.0      5.98305      0.20251  24.50
   2456720.5000  -38.0      5.97358      0.20251  24.50
   2456780.5000  -38.0      5.97486      0.20251  24.50
   2456840.5000  -38.0      5.97945      0.20251  24.50
   2456900.5000  -38.0      5.98367      0.20251  24.50
   2456960.5000  -38.0      5.98708      0.20251  24.50
   2457020.5000  -38.0      5.98614      0.20251  24.50
   2457080.5000  -38.0      5.97310      0.20251  24.50
   2457140.5000  -38.0      5.95887      0.20251  24.50
   2457200.5000  -38.0      5.94590      0.20251  24.50
   2457260.5000  -38.0      5.93134      0.20251  24.50
   2457320.5000  -38.0      5.92068      0.20251  24.50
   2457380.5000  -38.0      5.91785      0.20251  24.50
   2457440.5000  -38.0      5.92528      0.20251  24.50
   2457500.5000  -38.0      5.94408      0.20251  24.50
   2457560.5000  -38.0      5.97418      0.20251  24.50
   2457620.5000  -38.0      6.01452      0.20251  24.50
   2457680.5000  -38.0      6.06317      0.20251  24.50
   2457740.5000  -38.0      6.11753      0.20251  24.50
   2457800.5000  -38.0      6.17451      0.20251  24.50
   2457860.5000  -38.0      6.23074      0.20251  24.50
   2457920.5000  -38.0      6.26457      0.20251  24.50
   2457980.5000  -38.0      6.31348      0.20251  24.50
   2458040.5000  -38.0      6.36335      0.20251  24.50
   2458100.5000  -38.0      6.40055      0.20251  24.50
   2458160.5000  -38.0      6.41919      0.20251  24.50
   2458220.5000  -38.0      6.43556      0.20251  24.50
   2458280.5000  -38.0      6.43901      0.20251  24.50
   2458340.5000  -38.0      6.42815      0.20251  24.50
   2458400.5000  -38.0      6.40336      0.20251  24.50
   2458460.5000  -38.0      6.36741      0.20251  24.50
   2458520.5000  -38.0      6.32163      0.20251  24.50
   2458580.5000  -38.0      6.27243      0.20251  24.50
   2458640.5000  -38.0      6.22155      0.20251  24.50
   2458700.5000  -38.0      6.16581      0.20251  24.50
   2458760.5000  -38.0      6.11315      0.20251  24.50
   2449100.5000  -37.0      6.71388      0.20705  24.50
   2449160.5000  -37.0      6.71394      0.20705  24.50
   2449220.5000  -37.0      6.71401      0.20705  24.50
   2449280.5000  -37.0      6.71407      0.20705  24.50
   2449340.5000  -37.0      6.71413      0.20705  24.50
   2449400.5000  -37.0      6.70165      0.20705  24.50
   2449460.5000  -37.0      6.69515      0.20705  24.50
   2449520.5000  -37.0      6.69907      0.20705  24.50
   2449580.5000  -37.0      6.74780      0.20705  24.50
   2449640.5000  -37.0      6.77347      0.20705  24.50
   2449700.5000  -37.0      6.76986      0.20705  24.50
   2449760.5000  -37.0      6.74468      0.20705  24.50
   2449820.5000  -37.0      6.70494      0.20705  24.50
   2449880.5000  -37.0      6.65690      0.20705  24.50
   2449940.5000  -37.0      6.60605      0.20705  24.50
   2450000.5000  -37.0      6.55710      0.20705  24.50
   2450060.5000  -37.0      6.51399      0.20705  24.50
   2450120.5000  -37.0      6.47981      0.20705  24.50
   2450180.5000  -37.0      6.45681      0.20705  24.50
   2450240.5000  -37.0      6.44634      0.20705  24.50
   2450300.5000  -37.0      6.44177      0.20705  24.50
   2450360.5000  -37.0      6.45158      0.20705  24.50
   2450420.5000  -37.0      6.48741      0.20705  24.50
   2450480.5000  -37.0      6.53619      0.20705  24.50
   2450540.5000  -37.0      6.58701      0.20705  24.50
   2450600.5000  -37.0      6.63046      0.20705  24.50
   2450660.5000  -37.0      6.65648      0.20705  24.50
   2450720.5000  -37.0      6.65634      0.20705  24.50
   2450780.5000  -37.0      6.63557      0.20705  24.50
   2450840.5000  -37.0      6.57285      0.20705  24.50
   2450900.5000  -37.0      6.49741      0.20705  24.50
   2450960.5000  -37.0      6.43066      0.20705  24.50
   2451020.5000  -37.0      6.40391      0.20705  24.50
   2451080.5000  -37.0      6.37161      0.20705  24.50
   2451140.5000  -37.0      6.35929      0.20705  24.50
   2451200.5000  -37.0      6.36809      0.20705  24.50
   2451260.5000  -37.0      6.35687      0.20705  24.50
   2451320.5000  -37.0      6.34168      0.20705  24.50
   2451380.5000  -37.0      6.32553      0.20705  24.50
   2451440.5000  -37.0      6.31085      0.20705  24.50
   2451500.5000  -37.0      6.29812      0.20705  24.50
   2451560.5000  -37.0      6.28602      0.20705  24.50
   2451620.5000  -37.0      6.26853      0.20705  24.50
   2451680.5000  -37.0      6.25256      0.20705  24.50
   2451740.5000  -37.0      6.22301      0.20705  24.50
   2451800.5000  -37.0      6.18876      0.20705  24.50
   2451860.5000  -37.0      6.16006      0.20705  24.50
   2451920.5000  -37.0      6.12875      0.20705  24.50
   2451980.5000  -37.0      6.09694      0.20705  24.50
   2452040.5000  -37.0      6.05950      0.20705  24.50
   2452100.5000  -37.0      6.02471      0.20705  24.50
   2452160.5000  -37.0      6.00063      0.20705  24.50
   2452220.5000  -37.0      5.99940      0.20705  24.50
   2452280.5000  -37.0      6.00331      0.20705  24.50
   2452340.5000  -37.0      6.03373      0.20705  24.50
   2452400.5000  -37.0      6.04908      0.20705  24.50
   2452460.5000  -37.0      6.03638      0.20705  24.50
   2452520.5000  -37.0      6.02841      0.20705  24.50
   2452580.5000  -37.0      6.04374      0.20705  24.50
   2452640.5000  -37.0      6.07793      0.20705  24.50
   2452700.5000  -37.0      6.09253      0.20705  24.50
   2452760.5000  -37.0      6.12580      0.20705  24.50
   2452820.5000  -37.0      6.17874      0.20705  24.50
   2452880.5000  -37.0      6.22873      0.20705  24.50
   2452940.5000  -37.0      6.27618      0.20705  24.50
   2453000.5000  -37.0      6.32154      0.20705  24.50
   2453060.5000  -37.0      6.36609      0.20705  24.50
   2453120.5000  -37.0      6.42324      0.20705  24.50
   2453180.5000  -37.0      6.48009      0.20705  24.50
   2453240.5000  -37.0      6.54047      0.20705  24.50
   2453300.5000  -37.0      6.58692      0.20705  24.50
   2453360.5000  -37.0      6.61842      0.20705  24.50
   2453420.5000  -37.0      6.63178      0.20705  24.50
   2453480.5000  -37.0      6.62372      0.20705  24.50
   2453540.5000  -37.0      6.59019      0.20705  24.50
   2453600.5000  -37.0      6.55094      0.20705  24.50
   2453660.5000  -37.0      6.52128      0.20705  24.50
   2453720.5000  -37.0      6.50069      0.20705  24.50
   2453780.5000  -37.0      6.51249      0.20705  24.50
   2453840.5000  -37.0      6.51812      0.20705  24.50
   2453900.5000  -37.0      6.51524      0.20705  24.50
   2453960.5000  -37.0      6.51241      0.20705  24.50
   2454020.5000  -37.0      6.49097      0.20705  24.50
   2454080.5000  -37.0      6.49917      0.20705  24.50
   2454140.5000  -37.0      6.49580      0.20705  24.50
   2454200.5000  -37.0      6.49806      0.20705  24.50
   2454260.5000  -37.0      6.50558      0.20705  24.50
   2454320.5000  -37.0      6.49629      0.20705  24.50
   2454380.5000  -37.0      6.48371      0.20705  24.50
   2454440.5000  -37.0      6.47083      0.20705  24.50
   2454500.5000  -37.0      6.45822      0.20705  24.50
   2454560.5000  -37.0      6.44765      0.20705  24.50
   2454620.5000  -37.0      6.43830      0.20705  24.50
   2454680.5000  -37.0      6.43579      0.20705  24.50
   2454740.5000  -37.0      6.42121      0.20705  24.50
   2454800.5000  -37.0      6.40610      0.20705  24.50
   2454860.5000  -37.0      6.38952      0.20705  24.50
   2454920.5000  -37.0      6.36875      0.20705  24.50
   2454980.5000  -37.0      6.33661      0.20705  24.50
   2455040.5000  -37.0      6.31320      0.20705  24.50
   2455100.5000  -37.0      6.29950      0.20705  24.50
   2455160.5000  -37.0      6.28436      0.20705  24.50
   2455220.5000  -37.0      6.27050      0.20705  24.50
   2455280.5000  -37.0      6.25518      0.20705  24.50
   2455340.5000  -37.0      6.23516      0.20705  24.50
   2455400.5000  -37.0      6.20640      0.20705  24.50
   2455460.5000  -37.0      6.16395      0.20705  24.50
   2455520.5000  -37.0      6.15638      0.20705  24.50
   2455580.5000  -37.0      6.13938      0.20705  24.50
   2455640.5000  -37.0      6.11925      0.20705  24.50
   2455700.5000  -37.0      6.09453      0.20705  24.50
   2455760.5000  -37.0      6.06413      0.20705  24.50
   2455820.5000  -37.0      6.03527      0.20705  24.50
   2455880.5000  -37.0      6.00998      0.20705  24.50
   2455940.5000  -37.0      5.98875      0.20705  24.50
   2456000.5000  -37.0      5.97278      0.20705  24.50
   2456060.5000  -37.0      5.96299      0.20705  24.50
   2456120.5000  -37.0      5.96002      0.20705  24.50
   2456180.5000  -37.0      5.96048      0.20705  24.50
   2456240.5000  -37.0      5.96958      0.20705  24.50
   2456300.5000  -37.0      5.98232      0.20705  24.50
   2456360.5000  -37.0      5.99385      0.20705  24.50
   2456420.5000  -37.0      6.00499      0.20705  24.50
   2456480.5000  -37.0      6.01458      0.20705  24.50
   2456540.5000  -37.0      6.02191      0.20705  24.50
   2456600.5000  -37.0      6.02855      0.20705  24.50
   2456660.5000  -37.0      6.03259      0.20705  24.50
   2456720.5000  -37.0      6.02466      0.20705  24.50
   2456780.5000  -37.0      6.02880      0.20705  24.50
   2456840.5000  -37.0      6.03652      0.20705  24.50
   2456900.5000  -37.0      6.04322      0.20705  24.50
   2456960.5000  -37.0      6.04787      0.20705  24.50
   2457020.5000  -37.0      6.04792      0.20705  24.50
   2457080.5000  -37.0      6.04051      0.20705  24.50
   2457140.5000  -37.0      6.02690      0.20705  24.50
   2457200.5000  -37.0      6.00816      0.20705  24.50
   2457260.5000  -37.0      5.98727      0.20705  24.50
   2457320.5000  -37.0      5.97000      0.20705  24.50
   2457380.5000  -37.0      5.96059      0.20705  24.50
   2457440.5000  -37.0      5.96181      0.20705  24.50
   2457500.5000  -37.0      5.97509      0.20705  24.50
   2457560.5000  -37.0      6.00069      0.20705  24.50
   2457620.5000  -37.0      6.03779      0.20705  24.50
   2457680.5000  -37.0      6.08466      0.20705  24.50
   2457740.5000  -37.0      6.13878      0.20705  24.50
   2457800.5000  -37.0      6.19701      0.20705  24.50
   2457860.5000  -37.0      6.25574      0.20705  24.50
   2457920.5000  -37.0      6.29429      0.20705  24.50
   2457980.5000  -37.0      6.34705      0.20705  24.50
   2458040.5000  -37.0      6.39749      0.20705  24.50
   2458100.5000  -37.0      6.43510      0.20705  24.50
   2458160.5000  -37.0      6.45087      0.20705  24.50
   2458220.5000  -37.0      6.46490      0.20705  24.50
   2458280.5000  -37.0      6.46591      0.20705  24.50
   2458340.5000  -37.0      6.45123      0.20705  24.50
   2458400.5000  -37.0      6.42805      0.20705  24.50
   2458460.5000  -37.0      6.39813      0.20705  24.50
   2458520.5000  -37.0      6.36219      0.20705  24.50
   2458580.5000  -37.0      6.32043      0.20705  24.50
   2458640.5000  -37.0      6.27418      0.20705  24.50
   2458700.5000  -37.0      6.22586      0.20705  24.50
   2458760.5000  -37.0      6.18079      0.20705  24.50
   2449100.5000  -36.0      6.73069      0.19890  24.50
   2449160.5000  -36.0      6.73055      0.19890  24.50
   2449220.5000  -36.0      6.73041      0.19890  24.50
   2449280.5000  -36.0      6.73027      0.19890  24.50
   2449340.5000  -36.0      6.73013      0.19890  24.50
   2449400.5000  -36.0      6.71607      0.19890  24.50
   2449460.5000  -36.0      6.71025      0.19890  24.50
   2449520.5000  -36.0      6.71556      0.19890  24.50
   2449580.5000  -36.0      6.76554      0.19890  24.50
   2449640.5000  -36.0      6.79148      0.19890  24.50
   2449700.5000  -36.0      6.78634      0.19890  24.50
   2449760.5000  -36.0      6.75868      0.19890  24.50
   2449820.5000  -36.0      6.71615      0.19890  24.50
   2449880.5000  -36.0      6.66553      0.19890  24.50
   2449940.5000  -36.0      6.61271      0.19890  24.50
   2450000.5000  -36.0      6.56268      0.19890  24.50
   2450060.5000  -36.0      6.51954      0.19890  24.50
   2450120.5000  -36.0      6.48643      0.19890  24.50
   2450180.5000  -36.0      6.46558      0.19890  24.50
   2450240.5000  -36.0      6.45823      0.19890  24.50
   2450300.5000  -36.0      6.45704      0.19890  24.50
