Julian Date	Pc Latitude (deg)	Radiance x10^2 (nWcm^(-2)sr^(-1)(cm^-1)^(-1)))	Uncertainty (x10^2 (nWcm^(-2)sr^(-1)(cm^-1)^(-1))) Wavelength (µm)
   2453360.5000  -23.0      1.08314      0.04072  13.04
   2453420.5000  -23.0      1.08583      0.04072  13.04
   2453480.5000  -23.0      1.08835      0.04072  13.04
   2453540.5000  -23.0      1.09129      0.04072  13.04
   2453600.5000  -23.0      1.09506      0.04072  13.04
   2453660.5000  -23.0      1.09603      0.04072  13.04
   2453720.5000  -23.0      1.09633      0.04072  13.04
   2453780.5000  -23.0      1.09750      0.04072  13.04
   2453840.5000  -23.0      1.09851      0.04072  13.04
   2453900.5000  -23.0      1.09846      0.04072  13.04
   2453960.5000  -23.0      1.09802      0.04072  13.04
   2454020.5000  -23.0      1.09629      0.04072  13.04
   2454080.5000  -23.0      1.08961      0.04072  13.04
   2454140.5000  -23.0      1.07815      0.04072  13.04
   2454200.5000  -23.0      1.06699      0.04072  13.04
   2454260.5000  -23.0      1.05817      0.04072  13.04
   2454320.5000  -23.0      1.05296      0.04072  13.04
   2454380.5000  -23.0      1.05362      0.04072  13.04
   2454440.5000  -23.0      1.05544      0.04072  13.04
   2454500.5000  -23.0      1.05900      0.04072  13.04
   2454560.5000  -23.0      1.06401      0.04072  13.04
   2454620.5000  -23.0      1.06814      0.04072  13.04
   2454680.5000  -23.0      1.07450      0.04072  13.04
   2454740.5000  -23.0      1.07944      0.04072  13.04
   2454800.5000  -23.0      1.08487      0.04072  13.04
   2454860.5000  -23.0      1.08758      0.04072  13.04
   2454920.5000  -23.0      1.08635      0.04072  13.04
   2454980.5000  -23.0      1.08325      0.04072  13.04
   2455040.5000  -23.0      1.07728      0.04072  13.04
   2455100.5000  -23.0      1.06441      0.04072  13.04
   2455160.5000  -23.0      1.05168      0.04072  13.04
   2455220.5000  -23.0      1.03879      0.04072  13.04
   2455280.5000  -23.0      1.02734      0.04072  13.04
   2455340.5000  -23.0      1.01956      0.04072  13.04
   2455400.5000  -23.0      1.01785      0.04072  13.04
   2455460.5000  -23.0      1.02108      0.04072  13.04
   2455520.5000  -23.0      1.02564      0.04072  13.04
   2455580.5000  -23.0      1.03173      0.04072  13.04
   2455640.5000  -23.0      1.03973      0.04072  13.04
   2455700.5000  -23.0      1.04925      0.04072  13.04
   2455760.5000  -23.0      1.06009      0.04072  13.04
   2455820.5000  -23.0      1.07236      0.04072  13.04
   2455880.5000  -23.0      1.08048      0.04072  13.04
   2455940.5000  -23.0      1.08583      0.04072  13.04
   2456000.5000  -23.0      1.08819      0.04072  13.04
   2456060.5000  -23.0      1.08793      0.04072  13.04
   2456120.5000  -23.0      1.08616      0.04072  13.04
   2456180.5000  -23.0      1.08377      0.04072  13.04
   2456240.5000  -23.0      1.08042      0.04072  13.04
   2456300.5000  -23.0      1.07621      0.04072  13.04
   2456360.5000  -23.0      1.07172      0.04072  13.04
   2456420.5000  -23.0      1.06853      0.04072  13.04
   2456480.5000  -23.0      1.06559      0.04072  13.04
   2456540.5000  -23.0      1.06225      0.04072  13.04
   2456600.5000  -23.0      1.06083      0.04072  13.04
   2456660.5000  -23.0      1.05807      0.04072  13.04
   2456720.5000  -23.0      1.05586      0.04072  13.04
   2456780.5000  -23.0      1.05312      0.04072  13.04
   2456840.5000  -23.0      1.05030      0.04072  13.04
   2456900.5000  -23.0      1.04748      0.04072  13.04
   2456960.5000  -23.0      1.04409      0.04072  13.04
   2457020.5000  -23.0      1.04002      0.04072  13.04
   2457080.5000  -23.0      1.03460      0.04072  13.04
   2457140.5000  -23.0      1.03214      0.04072  13.04
   2457200.5000  -23.0      1.03171      0.04072  13.04
   2457260.5000  -23.0      1.03226      0.04072  13.04
   2457320.5000  -23.0      1.03329      0.04072  13.04
   2457380.5000  -23.0      1.03498      0.04072  13.04
   2457440.5000  -23.0      1.03743      0.04072  13.04
   2457500.5000  -23.0      1.04042      0.04072  13.04
   2457560.5000  -23.0      1.04148      0.04072  13.04
   2457620.5000  -23.0      1.04808      0.04072  13.04
   2457680.5000  -23.0      1.05550      0.04072  13.04
   2457740.5000  -23.0      1.06366      0.04072  13.04
   2457800.5000  -23.0      1.07156      0.04072  13.04
   2457860.5000  -23.0      1.07830      0.04072  13.04
   2457920.5000  -23.0      1.08315      0.04072  13.04
   2457980.5000  -23.0      1.08581      0.04072  13.04
   2458040.5000  -23.0      1.08650      0.04072  13.04
   2458100.5000  -23.0      1.08563      0.04072  13.04
   2458160.5000  -23.0      1.08404      0.04072  13.04
   2458220.5000  -23.0      1.08106      0.04072  13.04
   2458280.5000  -23.0      1.07797      0.04072  13.04
   2458340.5000  -23.0      1.07478      0.04072  13.04
   2458400.5000  -23.0      1.07041      0.04072  13.04
   2458460.5000  -23.0      1.06481      0.04072  13.04
   2458520.5000  -23.0      1.05846      0.04072  13.04
   2458580.5000  -23.0      1.05564      0.04072  13.04
   2458640.5000  -23.0      1.05466      0.04072  13.04
   2458700.5000  -23.0      1.05495      0.04072  13.04
   2458760.5000  -23.0      1.05618      0.04072  13.04
   2449100.5000  -22.0      1.06840      0.04340  13.04
   2449160.5000  -22.0      1.06788      0.04340  13.04
   2449220.5000  -22.0      1.06907      0.04340  13.04
   2449280.5000  -22.0      1.07210      0.04340  13.04
   2449340.5000  -22.0      1.07692      0.04340  13.04
   2449400.5000  -22.0      1.08329      0.04340  13.04
   2449460.5000  -22.0      1.09087      0.04340  13.04
   2449520.5000  -22.0      1.09920      0.04340  13.04
   2449580.5000  -22.0      1.10772      0.04340  13.04
   2449640.5000  -22.0      1.11556      0.04340  13.04
   2449700.5000  -22.0      1.12299      0.04340  13.04
   2449760.5000  -22.0      1.12962      0.04340  13.04
   2449820.5000  -22.0      1.13502      0.04340  13.04
   2449880.5000  -22.0      1.13988      0.04340  13.04
   2449940.5000  -22.0      1.14195      0.04340  13.04
   2450000.5000  -22.0      1.14119      0.04340  13.04
   2450060.5000  -22.0      1.13525      0.04340  13.04
   2450120.5000  -22.0      1.13121      0.04340  13.04
   2450180.5000  -22.0      1.12831      0.04340  13.04
   2450240.5000  -22.0      1.12670      0.04340  13.04
   2450300.5000  -22.0      1.12635      0.04340  13.04
   2450360.5000  -22.0      1.12116      0.04340  13.04
   2450420.5000  -22.0      1.11979      0.04340  13.04
   2450480.5000  -22.0      1.11688      0.04340  13.04
   2450540.5000  -22.0      1.11235      0.04340  13.04
   2450600.5000  -22.0      1.10639      0.04340  13.04
   2450660.5000  -22.0      1.09744      0.04340  13.04
   2450720.5000  -22.0      1.08976      0.04340  13.04
   2450780.5000  -22.0      1.08393      0.04340  13.04
   2450840.5000  -22.0      1.07958      0.04340  13.04
   2450900.5000  -22.0      1.07461      0.04340  13.04
   2450960.5000  -22.0      1.07064      0.04340  13.04
   2451020.5000  -22.0      1.06734      0.04340  13.04
   2451080.5000  -22.0      1.06242      0.04340  13.04
   2451140.5000  -22.0      1.05744      0.04340  13.04
   2451200.5000  -22.0      1.05320      0.04340  13.04
   2451260.5000  -22.0      1.05291      0.04340  13.04
   2451320.5000  -22.0      1.05282      0.04340  13.04
   2451380.5000  -22.0      1.04981      0.04340  13.04
   2451440.5000  -22.0      1.04462      0.04340  13.04
   2451500.5000  -22.0      1.03656      0.04340  13.04
   2451560.5000  -22.0      1.03252      0.04340  13.04
   2451620.5000  -22.0      1.03050      0.04340  13.04
   2451680.5000  -22.0      1.02834      0.04340  13.04
   2451740.5000  -22.0      1.02533      0.04340  13.04
   2451800.5000  -22.0      1.02330      0.04340  13.04
   2451860.5000  -22.0      1.02734      0.04340  13.04
   2451920.5000  -22.0      1.03113      0.04340  13.04
   2451980.5000  -22.0      1.03621      0.04340  13.04
   2452040.5000  -22.0      1.03970      0.04340  13.04
   2452100.5000  -22.0      1.03995      0.04340  13.04
   2452160.5000  -22.0      1.04083      0.04340  13.04
   2452220.5000  -22.0      1.04169      0.04340  13.04
   2452280.5000  -22.0      1.04203      0.04340  13.04
   2452340.5000  -22.0      1.04079      0.04340  13.04
   2452400.5000  -22.0      1.04043      0.04340  13.04
   2452460.5000  -22.0      1.04033      0.04340  13.04
   2452520.5000  -22.0      1.03914      0.04340  13.04
   2452580.5000  -22.0      1.03863      0.04340  13.04
   2452640.5000  -22.0      1.04031      0.04340  13.04
   2452700.5000  -22.0      1.04532      0.04340  13.04
   2452760.5000  -22.0      1.05029      0.04340  13.04
   2452820.5000  -22.0      1.05549      0.04340  13.04
   2452880.5000  -22.0      1.06202      0.04340  13.04
   2452940.5000  -22.0      1.06879      0.04340  13.04
   2453000.5000  -22.0      1.07525      0.04340  13.04
   2453060.5000  -22.0      1.08118      0.04340  13.04
   2453120.5000  -22.0      1.08551      0.04340  13.04
   2453180.5000  -22.0      1.08536      0.04340  13.04
   2453240.5000  -22.0      1.08690      0.04340  13.04
   2453300.5000  -22.0      1.08688      0.04340  13.04
   2453360.5000  -22.0      1.08873      0.04340  13.04
   2453420.5000  -22.0      1.09238      0.04340  13.04
   2453480.5000  -22.0      1.09460      0.04340  13.04
   2453540.5000  -22.0      1.09804      0.04340  13.04
   2453600.5000  -22.0      1.10162      0.04340  13.04
   2453660.5000  -22.0      1.10433      0.04340  13.04
   2453720.5000  -22.0      1.10582      0.04340  13.04
   2453780.5000  -22.0      1.10734      0.04340  13.04
   2453840.5000  -22.0      1.10786      0.04340  13.04
   2453900.5000  -22.0      1.10699      0.04340  13.04
   2453960.5000  -22.0      1.10374      0.04340  13.04
   2454020.5000  -22.0      1.09972      0.04340  13.04
   2454080.5000  -22.0      1.09083      0.04340  13.04
   2454140.5000  -22.0      1.07722      0.04340  13.04
   2454200.5000  -22.0      1.06351      0.04340  13.04
   2454260.5000  -22.0      1.05205      0.04340  13.04
   2454320.5000  -22.0      1.04513      0.04340  13.04
   2454380.5000  -22.0      1.04475      0.04340  13.04
   2454440.5000  -22.0      1.04614      0.04340  13.04
   2454500.5000  -22.0      1.04967      0.04340  13.04
   2454560.5000  -22.0      1.05519      0.04340  13.04
   2454620.5000  -22.0      1.05948      0.04340  13.04
   2454680.5000  -22.0      1.06720      0.04340  13.04
   2454740.5000  -22.0      1.07438      0.04340  13.04
   2454800.5000  -22.0      1.08094      0.04340  13.04
   2454860.5000  -22.0      1.08442      0.04340  13.04
   2454920.5000  -22.0      1.08403      0.04340  13.04
   2454980.5000  -22.0      1.08070      0.04340  13.04
   2455040.5000  -22.0      1.07297      0.04340  13.04
   2455100.5000  -22.0      1.05957      0.04340  13.04
   2455160.5000  -22.0      1.04576      0.04340  13.04
   2455220.5000  -22.0      1.03295      0.04340  13.04
   2455280.5000  -22.0      1.02246      0.04340  13.04
   2455340.5000  -22.0      1.01622      0.04340  13.04
   2455400.5000  -22.0      1.01495      0.04340  13.04
   2455460.5000  -22.0      1.01973      0.04340  13.04
   2455520.5000  -22.0      1.02545      0.04340  13.04
   2455580.5000  -22.0      1.03210      0.04340  13.04
   2455640.5000  -22.0      1.04019      0.04340  13.04
   2455700.5000  -22.0      1.04934      0.04340  13.04
   2455760.5000  -22.0      1.05942      0.04340  13.04
   2455820.5000  -22.0      1.07066      0.04340  13.04
   2455880.5000  -22.0      1.07758      0.04340  13.04
   2455940.5000  -22.0      1.08159      0.04340  13.04
   2456000.5000  -22.0      1.08253      0.04340  13.04
   2456060.5000  -22.0      1.08079      0.04340  13.04
   2456120.5000  -22.0      1.07752      0.04340  13.04
   2456180.5000  -22.0      1.07457      0.04340  13.04
   2456240.5000  -22.0      1.07037      0.04340  13.04
   2456300.5000  -22.0      1.06683      0.04340  13.04
   2456360.5000  -22.0      1.06480      0.04340  13.04
   2456420.5000  -22.0      1.06306      0.04340  13.04
   2456480.5000  -22.0      1.06125      0.04340  13.04
   2456540.5000  -22.0      1.05821      0.04340  13.04
   2456600.5000  -22.0      1.05684      0.04340  13.04
   2456660.5000  -22.0      1.05466      0.04340  13.04
   2456720.5000  -22.0      1.05314      0.04340  13.04
   2456780.5000  -22.0      1.05104      0.04340  13.04
   2456840.5000  -22.0      1.04885      0.04340  13.04
   2456900.5000  -22.0      1.04624      0.04340  13.04
   2456960.5000  -22.0      1.04285      0.04340  13.04
   2457020.5000  -22.0      1.03906      0.04340  13.04
   2457080.5000  -22.0      1.03486      0.04340  13.04
   2457140.5000  -22.0      1.03402      0.04340  13.04
   2457200.5000  -22.0      1.03500      0.04340  13.04
   2457260.5000  -22.0      1.03631      0.04340  13.04
   2457320.5000  -22.0      1.03747      0.04340  13.04
   2457380.5000  -22.0      1.03932      0.04340  13.04
   2457440.5000  -22.0      1.04227      0.04340  13.04
   2457500.5000  -22.0      1.04626      0.04340  13.04
   2457560.5000  -22.0      1.05008      0.04340  13.04
   2457620.5000  -22.0      1.05779      0.04340  13.04
   2457680.5000  -22.0      1.06478      0.04340  13.04
   2457740.5000  -22.0      1.07112      0.04340  13.04
   2457800.5000  -22.0      1.07607      0.04340  13.04
   2457860.5000  -22.0      1.07885      0.04340  13.04
   2457920.5000  -22.0      1.07938      0.04340  13.04
   2457980.5000  -22.0      1.07792      0.04340  13.04
   2458040.5000  -22.0      1.07461      0.04340  13.04
   2458100.5000  -22.0      1.06989      0.04340  13.04
   2458160.5000  -22.0      1.06496      0.04340  13.04
   2458220.5000  -22.0      1.05941      0.04340  13.04
   2458280.5000  -22.0      1.05436      0.04340  13.04
   2458340.5000  -22.0      1.04925      0.04340  13.04
   2458400.5000  -22.0      1.04383      0.04340  13.04
   2458460.5000  -22.0      1.03847      0.04340  13.04
   2458520.5000  -22.0      1.03394      0.04340  13.04
   2458580.5000  -22.0      1.03350      0.04340  13.04
   2458640.5000  -22.0      1.03464      0.04340  13.04
   2458700.5000  -22.0      1.03610      0.04340  13.04
   2458760.5000  -22.0      1.03731      0.04340  13.04
   2449100.5000  -21.0      1.06390      0.04682  13.04
   2449160.5000  -21.0      1.06312      0.04682  13.04
   2449220.5000  -21.0      1.06422      0.04682  13.04
   2449280.5000  -21.0      1.06744      0.04682  13.04
   2449340.5000  -21.0      1.07278      0.04682  13.04
   2449400.5000  -21.0      1.08007      0.04682  13.04
   2449460.5000  -21.0      1.08897      0.04682  13.04
   2449520.5000  -21.0      1.09906      0.04682  13.04
   2449580.5000  -21.0      1.10916      0.04682  13.04
   2449640.5000  -21.0      1.11901      0.04682  13.04
   2449700.5000  -21.0      1.12973      0.04682  13.04
   2449760.5000  -21.0      1.14033      0.04682  13.04
   2449820.5000  -21.0      1.14985      0.04682  13.04
   2449880.5000  -21.0      1.15885      0.04682  13.04
   2449940.5000  -21.0      1.16404      0.04682  13.04
   2450000.5000  -21.0      1.16521      0.04682  13.04
   2450060.5000  -21.0      1.16005      0.04682  13.04
   2450120.5000  -21.0      1.15550      0.04682  13.04
   2450180.5000  -21.0      1.15116      0.04682  13.04
   2450240.5000  -21.0      1.14764      0.04682  13.04
   2450300.5000  -21.0      1.14564      0.04682  13.04
   2450360.5000  -21.0      1.13802      0.04682  13.04
   2450420.5000  -21.0      1.13483      0.04682  13.04
   2450480.5000  -21.0      1.13054      0.04682  13.04
   2450540.5000  -21.0      1.12510      0.04682  13.04
   2450600.5000  -21.0      1.11876      0.04682  13.04
   2450660.5000  -21.0      1.10960      0.04682  13.04
   2450720.5000  -21.0      1.10270      0.04682  13.04
   2450780.5000  -21.0      1.09835      0.04682  13.04
   2450840.5000  -21.0      1.09605      0.04682  13.04
   2450900.5000  -21.0      1.09341      0.04682  13.04
   2450960.5000  -21.0      1.09124      0.04682  13.04
   2451020.5000  -21.0      1.08807      0.04682  13.04
   2451080.5000  -21.0      1.08239      0.04682  13.04
   2451140.5000  -21.0      1.07723      0.04682  13.04
   2451200.5000  -21.0      1.07287      0.04682  13.04
   2451260.5000  -21.0      1.07267      0.04682  13.04
   2451320.5000  -21.0      1.07175      0.04682  13.04
   2451380.5000  -21.0      1.06845      0.04682  13.04
   2451440.5000  -21.0      1.06326      0.04682  13.04
   2451500.5000  -21.0      1.05516      0.04682  13.04
   2451560.5000  -21.0      1.05060      0.04682  13.04
   2451620.5000  -21.0      1.04793      0.04682  13.04
   2451680.5000  -21.0      1.04426      0.04682  13.04
   2451740.5000  -21.0      1.03947      0.04682  13.04
   2451800.5000  -21.0      1.03522      0.04682  13.04
   2451860.5000  -21.0      1.03798      0.04682  13.04
   2451920.5000  -21.0      1.04095      0.04682  13.04
   2451980.5000  -21.0      1.04624      0.04682  13.04
   2452040.5000  -21.0      1.04961      0.04682  13.04
   2452100.5000  -21.0      1.04927      0.04682  13.04
   2452160.5000  -21.0      1.05002      0.04682  13.04
   2452220.5000  -21.0      1.05095      0.04682  13.04
   2452280.5000  -21.0      1.05186      0.04682  13.04
   2452340.5000  -21.0      1.05174      0.04682  13.04
   2452400.5000  -21.0      1.05262      0.04682  13.04
   2452460.5000  -21.0      1.05350      0.04682  13.04
   2452520.5000  -21.0      1.05311      0.04682  13.04
   2452580.5000  -21.0      1.05378      0.04682  13.04
   2452640.5000  -21.0      1.05653      0.04682  13.04
   2452700.5000  -21.0      1.06227      0.04682  13.04
   2452760.5000  -21.0      1.06637      0.04682  13.04
   2452820.5000  -21.0      1.07224      0.04682  13.04
   2452880.5000  -21.0      1.07863      0.04682  13.04
   2452940.5000  -21.0      1.08504      0.04682  13.04
   2453000.5000  -21.0      1.09129      0.04682  13.04
   2453060.5000  -21.0      1.09723      0.04682  13.04
   2453120.5000  -21.0      1.10155      0.04682  13.04
   2453180.5000  -21.0      1.10117      0.04682  13.04
   2453240.5000  -21.0      1.10348      0.04682  13.04
   2453300.5000  -21.0      1.10403      0.04682  13.04
   2453360.5000  -21.0      1.10639      0.04682  13.04
   2453420.5000  -21.0      1.11080      0.04682  13.04
   2453480.5000  -21.0      1.11236      0.04682  13.04
   2453540.5000  -21.0      1.11512      0.04682  13.04
   2453600.5000  -21.0      1.11701      0.04682  13.04
   2453660.5000  -21.0      1.12063      0.04682  13.04
   2453720.5000  -21.0      1.12270      0.04682  13.04
   2453780.5000  -21.0      1.12268      0.04682  13.04
   2453840.5000  -21.0      1.12036      0.04682  13.04
   2453900.5000  -21.0      1.11598      0.04682  13.04
   2453960.5000  -21.0      1.10847      0.04682  13.04
   2454020.5000  -21.0      1.10206      0.04682  13.04
   2454080.5000  -21.0      1.09217      0.04682  13.04
   2454140.5000  -21.0      1.07846      0.04682  13.04
   2454200.5000  -21.0      1.06540      0.04682  13.04
   2454260.5000  -21.0      1.05572      0.04682  13.04
   2454320.5000  -21.0      1.04990      0.04682  13.04
   2454380.5000  -21.0      1.05072      0.04682  13.04
   2454440.5000  -21.0      1.05274      0.04682  13.04
   2454500.5000  -21.0      1.05638      0.04682  13.04
   2454560.5000  -21.0      1.06209      0.04682  13.04
   2454620.5000  -21.0      1.06633      0.04682  13.04
   2454680.5000  -21.0      1.07486      0.04682  13.04
   2454740.5000  -21.0      1.08270      0.04682  13.04
   2454800.5000  -21.0      1.08912      0.04682  13.04
   2454860.5000  -21.0      1.09240      0.04682  13.04
   2454920.5000  -21.0      1.09206      0.04682  13.04
   2454980.5000  -21.0      1.08779      0.04682  13.04
   2455040.5000  -21.0      1.07866      0.04682  13.04
   2455100.5000  -21.0      1.06695      0.04682  13.04
   2455160.5000  -21.0      1.05433      0.04682  13.04
   2455220.5000  -21.0      1.04344      0.04682  13.04
   2455280.5000  -21.0      1.03519      0.04682  13.04
   2455340.5000  -21.0      1.03043      0.04682  13.04
   2455400.5000  -21.0      1.02918      0.04682  13.04
   2455460.5000  -21.0      1.03435      0.04682  13.04
   2455520.5000  -21.0      1.03953      0.04682  13.04
   2455580.5000  -21.0      1.04449      0.04682  13.04
   2455640.5000  -21.0      1.05004      0.04682  13.04
   2455700.5000  -21.0      1.05605      0.04682  13.04
   2455760.5000  -21.0      1.06269      0.04682  13.04
   2455820.5000  -21.0      1.07060      0.04682  13.04
   2455880.5000  -21.0      1.07398      0.04682  13.04
   2455940.5000  -21.0      1.07472      0.04682  13.04
   2456000.5000  -21.0      1.07286      0.04682  13.04
   2456060.5000  -21.0      1.06896      0.04682  13.04
   2456120.5000  -21.0      1.06422      0.04682  13.04
   2456180.5000  -21.0      1.06084      0.04682  13.04
   2456240.5000  -21.0      1.05680      0.04682  13.04
   2456300.5000  -21.0      1.05531      0.04682  13.04
   2456360.5000  -21.0      1.05703      0.04682  13.04
   2456420.5000  -21.0      1.05819      0.04682  13.04
   2456480.5000  -21.0      1.05881      0.04682  13.04
   2456540.5000  -21.0      1.05701      0.04682  13.04
   2456600.5000  -21.0      1.05600      0.04682  13.04
   2456660.5000  -21.0      1.05529      0.04682  13.04
   2456720.5000  -21.0      1.05497      0.04682  13.04
   2456780.5000  -21.0      1.05427      0.04682  13.04
   2456840.5000  -21.0      1.05387      0.04682  13.04
   2456900.5000  -21.0      1.05262      0.04682  13.04
   2456960.5000  -21.0      1.05054      0.04682  13.04
   2457020.5000  -21.0      1.04854      0.04682  13.04
   2457080.5000  -21.0      1.04760      0.04682  13.04
   2457140.5000  -21.0      1.04890      0.04682  13.04
   2457200.5000  -21.0      1.05074      0.04682  13.04
   2457260.5000  -21.0      1.05162      0.04682  13.04
   2457320.5000  -21.0      1.05134      0.04682  13.04
   2457380.5000  -21.0      1.05142      0.04682  13.04
   2457440.5000  -21.0      1.05272      0.04682  13.04
   2457500.5000  -21.0      1.05548      0.04682  13.04
   2457560.5000  -21.0      1.05994      0.04682  13.04
   2457620.5000  -21.0      1.06682      0.04682  13.04
   2457680.5000  -21.0      1.07191      0.04682  13.04
   2457740.5000  -21.0      1.07617      0.04682  13.04
   2457800.5000  -21.0      1.07896      0.04682  13.04
   2457860.5000  -21.0      1.08000      0.04682  13.04
   2457920.5000  -21.0      1.07923      0.04682  13.04
   2457980.5000  -21.0      1.07644      0.04682  13.04
   2458040.5000  -21.0      1.07194      0.04682  13.04
   2458100.5000  -21.0      1.06638      0.04682  13.04
   2458160.5000  -21.0      1.06023      0.04682  13.04
   2458220.5000  -21.0      1.05355      0.04682  13.04
   2458280.5000  -21.0      1.04753      0.04682  13.04
   2458340.5000  -21.0      1.04087      0.04682  13.04
   2458400.5000  -21.0      1.03429      0.04682  13.04
   2458460.5000  -21.0      1.02884      0.04682  13.04
   2458520.5000  -21.0      1.02572      0.04682  13.04
   2458580.5000  -21.0      1.02610      0.04682  13.04
   2458640.5000  -21.0      1.02784      0.04682  13.04
   2458700.5000  -21.0      1.02927      0.04682  13.04
   2458760.5000  -21.0      1.02974      0.04682  13.04
   2449100.5000  -20.0      1.05846      0.05225  13.04
   2449160.5000  -20.0      1.05746      0.05225  13.04
   2449220.5000  -20.0      1.05855      0.05225  13.04
   2449280.5000  -20.0      1.06203      0.05225  13.04
   2449340.5000  -20.0      1.06797      0.05225  13.04
   2449400.5000  -20.0      1.07624      0.05225  13.04
   2449460.5000  -20.0      1.08653      0.05225  13.04
   2449520.5000  -20.0      1.09837      0.05225  13.04
   2449580.5000  -20.0      1.11016      0.05225  13.04
   2449640.5000  -20.0      1.12222      0.05225  13.04
   2449700.5000  -20.0      1.13597      0.05225  13.04
   2449760.5000  -20.0      1.14998      0.05225  13.04
   2449820.5000  -20.0      1.16292      0.05225  13.04
   2449880.5000  -20.0      1.17474      0.05225  13.04
   2449940.5000  -20.0      1.18260      0.05225  13.04
   2450000.5000  -20.0      1.18595      0.05225  13.04
   2450060.5000  -20.0      1.18246      0.05225  13.04
   2450120.5000  -20.0      1.17850      0.05225  13.04
   2450180.5000  -20.0      1.17396      0.05225  13.04
   2450240.5000  -20.0      1.16977      0.05225  13.04
   2450300.5000  -20.0      1.16700      0.05225  13.04
   2450360.5000  -20.0      1.15867      0.05225  13.04
   2450420.5000  -20.0      1.15423      0.05225  13.04
   2450480.5000  -20.0      1.14878      0.05225  13.04
   2450540.5000  -20.0      1.14247      0.05225  13.04
   2450600.5000  -20.0      1.13572      0.05225  13.04
   2450660.5000  -20.0      1.12645      0.05225  13.04
   2450720.5000  -20.0      1.12075      0.05225  13.04
   2450780.5000  -20.0      1.11731      0.05225  13.04
   2450840.5000  -20.0      1.11650      0.05225  13.04
   2450900.5000  -20.0      1.11588      0.05225  13.04
   2450960.5000  -20.0      1.11560      0.05225  13.04
   2451020.5000  -20.0      1.11317      0.05225  13.04
   2451080.5000  -20.0      1.10866      0.05225  13.04
   2451140.5000  -20.0      1.10458      0.05225  13.04
   2451200.5000  -20.0      1.10034      0.05225  13.04
   2451260.5000  -20.0      1.09923      0.05225  13.04
   2451320.5000  -20.0      1.09652      0.05225  13.04
   2451380.5000  -20.0      1.09257      0.05225  13.04
   2451440.5000  -20.0      1.08712      0.05225  13.04
   2451500.5000  -20.0      1.07893      0.05225  13.04
   2451560.5000  -20.0      1.07375      0.05225  13.04
   2451620.5000  -20.0      1.07027      0.05225  13.04
   2451680.5000  -20.0      1.06518      0.05225  13.04
   2451740.5000  -20.0      1.05888      0.05225  13.04
   2451800.5000  -20.0      1.05381      0.05225  13.04
   2451860.5000  -20.0      1.05559      0.05225  13.04
   2451920.5000  -20.0      1.05818      0.05225  13.04
   2451980.5000  -20.0      1.06405      0.05225  13.04
   2452040.5000  -20.0      1.06778      0.05225  13.04
   2452100.5000  -20.0      1.06766      0.05225  13.04
   2452160.5000  -20.0      1.06921      0.05225  13.04
   2452220.5000  -20.0      1.07009      0.05225  13.04
   2452280.5000  -20.0      1.07148      0.05225  13.04
   2452340.5000  -20.0      1.07225      0.05225  13.04
   2452400.5000  -20.0      1.07414      0.05225  13.04
   2452460.5000  -20.0      1.07594      0.05225  13.04
   2452520.5000  -20.0      1.07723      0.05225  13.04
   2452580.5000  -20.0      1.07924      0.05225  13.04
   2452640.5000  -20.0      1.08244      0.05225  13.04
   2452700.5000  -20.0      1.08805      0.05225  13.04
   2452760.5000  -20.0      1.09142      0.05225  13.04
   2452820.5000  -20.0      1.09645      0.05225  13.04
   2452880.5000  -20.0      1.10214      0.05225  13.04
   2452940.5000  -20.0      1.10810      0.05225  13.04
   2453000.5000  -20.0      1.11419      0.05225  13.04
   2453060.5000  -20.0      1.12006      0.05225  13.04
   2453120.5000  -20.0      1.12401      0.05225  13.04
   2453180.5000  -20.0      1.12273      0.05225  13.04
   2453240.5000  -20.0      1.12569      0.05225  13.04
   2453300.5000  -20.0      1.12647      0.05225  13.04
   2453360.5000  -20.0      1.12934      0.05225  13.04
   2453420.5000  -20.0      1.13467      0.05225  13.04
   2453480.5000  -20.0      1.13595      0.05225  13.04
   2453540.5000  -20.0      1.13846      0.05225  13.04
   2453600.5000  -20.0      1.13926      0.05225  13.04
   2453660.5000  -20.0      1.14297      0.05225  13.04
   2453720.5000  -20.0      1.14518      0.05225  13.04
   2453780.5000  -20.0      1.14500      0.05225  13.04
   2453840.5000  -20.0      1.14205      0.05225  13.04
   2453900.5000  -20.0      1.13666      0.05225  13.04
   2453960.5000  -20.0      1.12664      0.05225  13.04
   2454020.5000  -20.0      1.11887      0.05225  13.04
   2454080.5000  -20.0      1.10803      0.05225  13.04
   2454140.5000  -20.0      1.09423      0.05225  13.04
   2454200.5000  -20.0      1.08097      0.05225  13.04
   2454260.5000  -20.0      1.07039      0.05225  13.04
   2454320.5000  -20.0      1.06366      0.05225  13.04
   2454380.5000  -20.0      1.06338      0.05225  13.04
   2454440.5000  -20.0      1.06366      0.05225  13.04
   2454500.5000  -20.0      1.06542      0.05225  13.04
   2454560.5000  -20.0      1.06958      0.05225  13.04
   2454620.5000  -20.0      1.07273      0.05225  13.04
   2454680.5000  -20.0      1.08339      0.05225  13.04
   2454740.5000  -20.0      1.09230      0.05225  13.04
   2454800.5000  -20.0      1.09980      0.05225  13.04
   2454860.5000  -20.0      1.10396      0.05225  13.04
   2454920.5000  -20.0      1.10569      0.05225  13.04
   2454980.5000  -20.0      1.10267      0.05225  13.04
