Julian Date	Pc Latitude (deg)	Radiance x10^2 (nWcm^(-2)sr^(-1)(cm^-1)^(-1)))	Uncertainty (x10^2 (nWcm^(-2)sr^(-1)(cm^-1)^(-1))) Wavelength (µm)
   2455880.5000  -44.0      4.63697      0.16338  20.50
   2455940.5000  -44.0      4.64576      0.16338  20.50
   2456000.5000  -44.0      4.65260      0.16338  20.50
   2456060.5000  -44.0      4.65720      0.16338  20.50
   2456120.5000  -44.0      4.66054      0.16338  20.50
   2456180.5000  -44.0      4.64937      0.16338  20.50
   2456240.5000  -44.0      4.64251      0.16338  20.50
   2456300.5000  -44.0      4.62933      0.16338  20.50
   2456360.5000  -44.0      4.60971      0.16338  20.50
   2456420.5000  -44.0      4.58738      0.16338  20.50
   2456480.5000  -44.0      4.56498      0.16338  20.50
   2456540.5000  -44.0      4.54618      0.16338  20.50
   2456600.5000  -44.0      4.53823      0.16338  20.50
   2456660.5000  -44.0      4.53918      0.16338  20.50
   2456720.5000  -44.0      4.54476      0.16338  20.50
   2456780.5000  -44.0      4.56631      0.16338  20.50
   2456840.5000  -44.0      4.59805      0.16338  20.50
   2456900.5000  -44.0      4.63377      0.16338  20.50
   2456960.5000  -44.0      4.66650      0.16338  20.50
   2457020.5000  -44.0      4.68803      0.16338  20.50
   2457080.5000  -44.0      4.68631      0.16338  20.50
   2457140.5000  -44.0      4.69925      0.16338  20.50
   2457200.5000  -44.0      4.70600      0.16338  20.50
   2457260.5000  -44.0      4.71283      0.16338  20.50
   2457320.5000  -44.0      4.72030      0.16338  20.50
   2457380.5000  -44.0      4.72877      0.16338  20.50
   2457440.5000  -44.0      4.73847      0.16338  20.50
   2457500.5000  -44.0      4.75158      0.16338  20.50
   2457560.5000  -44.0      4.76221      0.16338  20.50
   2457620.5000  -44.0      4.77308      0.16338  20.50
   2457680.5000  -44.0      4.78574      0.16338  20.50
   2457740.5000  -44.0      4.80077      0.16338  20.50
   2457800.5000  -44.0      4.81793      0.16338  20.50
   2457860.5000  -44.0      4.83634      0.16338  20.50
   2457920.5000  -44.0      4.85523      0.16338  20.50
   2457980.5000  -44.0      4.87232      0.16338  20.50
   2458040.5000  -44.0      4.88459      0.16338  20.50
   2458100.5000  -44.0      4.88807      0.16338  20.50
   2458160.5000  -44.0      4.88226      0.16338  20.50
   2458220.5000  -44.0      4.87601      0.16338  20.50
   2458280.5000  -44.0      4.86754      0.16338  20.50
   2458340.5000  -44.0      4.85791      0.16338  20.50
   2458400.5000  -44.0      4.84772      0.16338  20.50
   2458460.5000  -44.0      4.83668      0.16338  20.50
   2458520.5000  -44.0      4.82318      0.16338  20.50
   2458580.5000  -44.0      4.81280      0.16338  20.50
   2458640.5000  -44.0      4.80024      0.16338  20.50
   2458700.5000  -44.0      4.79216      0.16338  20.50
   2458760.5000  -44.0      4.78672      0.16338  20.50
   2445380.5000  -43.0      4.94158      0.16752  20.50
   2445440.5000  -43.0      4.93733      0.16752  20.50
   2445500.5000  -43.0      4.94719      0.16752  20.50
   2445560.5000  -43.0      4.97061      0.16752  20.50
   2445620.5000  -43.0      4.97743      0.16752  20.50
   2445680.5000  -43.0      4.97267      0.16752  20.50
   2445740.5000  -43.0      4.95991      0.16752  20.50
   2445800.5000  -43.0      4.94116      0.16752  20.50
   2445860.5000  -43.0      4.91884      0.16752  20.50
   2445920.5000  -43.0      4.90207      0.16752  20.50
   2445980.5000  -43.0      4.87537      0.16752  20.50
   2446040.5000  -43.0      4.84356      0.16752  20.50
   2446100.5000  -43.0      4.81006      0.16752  20.50
   2446160.5000  -43.0      4.77862      0.16752  20.50
   2446220.5000  -43.0      4.75199      0.16752  20.50
   2446280.5000  -43.0      4.73198      0.16752  20.50
   2446340.5000  -43.0      4.71972      0.16752  20.50
   2446400.5000  -43.0      4.71352      0.16752  20.50
   2446460.5000  -43.0      4.71778      0.16752  20.50
   2446520.5000  -43.0      4.72949      0.16752  20.50
   2446580.5000  -43.0      4.74417      0.16752  20.50
   2446640.5000  -43.0      4.75136      0.16752  20.50
   2446700.5000  -43.0      4.77562      0.16752  20.50
   2446760.5000  -43.0      4.76636      0.16752  20.50
   2446820.5000  -43.0      4.74759      0.16752  20.50
   2446880.5000  -43.0      4.72736      0.16752  20.50
   2446940.5000  -43.0      4.71964      0.16752  20.50
   2447000.5000  -43.0      4.72155      0.16752  20.50
   2447060.5000  -43.0      4.70880      0.16752  20.50
   2447120.5000  -43.0      4.69436      0.16752  20.50
   2447180.5000  -43.0      4.68626      0.16752  20.50
   2447240.5000  -43.0      4.67368      0.16752  20.50
   2447300.5000  -43.0      4.66540      0.16752  20.50
   2447360.5000  -43.0      4.67058      0.16752  20.50
   2447420.5000  -43.0      4.67433      0.16752  20.50
   2447480.5000  -43.0      4.68435      0.16752  20.50
   2447540.5000  -43.0      4.70055      0.16752  20.50
   2447600.5000  -43.0      4.72202      0.16752  20.50
   2447660.5000  -43.0      4.74727      0.16752  20.50
   2447720.5000  -43.0      4.77439      0.16752  20.50
   2447780.5000  -43.0      4.80124      0.16752  20.50
   2447840.5000  -43.0      4.82565      0.16752  20.50
   2447900.5000  -43.0      4.85176      0.16752  20.50
   2447960.5000  -43.0      4.87647      0.16752  20.50
   2448020.5000  -43.0      4.89817      0.16752  20.50
   2448080.5000  -43.0      4.91594      0.16752  20.50
   2448140.5000  -43.0      4.92914      0.16752  20.50
   2448200.5000  -43.0      4.93747      0.16752  20.50
   2448260.5000  -43.0      4.94105      0.16752  20.50
   2448320.5000  -43.0      4.94048      0.16752  20.50
   2448380.5000  -43.0      4.93688      0.16752  20.50
   2448440.5000  -43.0      4.93195      0.16752  20.50
   2448500.5000  -43.0      4.92803      0.16752  20.50
   2448560.5000  -43.0      4.92810      0.16752  20.50
   2448620.5000  -43.0      4.93585      0.16752  20.50
   2448680.5000  -43.0      4.93727      0.16752  20.50
   2448740.5000  -43.0      4.93868      0.16752  20.50
   2448800.5000  -43.0      4.94010      0.16752  20.50
   2448860.5000  -43.0      4.94152      0.16752  20.50
   2448920.5000  -43.0      4.94294      0.16752  20.50
   2448980.5000  -43.0      4.94435      0.16752  20.50
   2449040.5000  -43.0      4.94577      0.16752  20.50
   2449100.5000  -43.0      4.94719      0.16752  20.50
   2449160.5000  -43.0      4.94861      0.16752  20.50
   2449220.5000  -43.0      4.95002      0.16752  20.50
   2449280.5000  -43.0      4.95144      0.16752  20.50
   2449340.5000  -43.0      4.95819      0.16752  20.50
   2449400.5000  -43.0      4.95899      0.16752  20.50
   2449460.5000  -43.0      4.95290      0.16752  20.50
   2449520.5000  -43.0      4.94644      0.16752  20.50
   2449580.5000  -43.0      4.94577      0.16752  20.50
   2449640.5000  -43.0      4.95278      0.16752  20.50
   2449700.5000  -43.0      4.95893      0.16752  20.50
   2449760.5000  -43.0      4.96648      0.16752  20.50
   2449820.5000  -43.0      4.97641      0.16752  20.50
   2449880.5000  -43.0      4.98942      0.16752  20.50
   2449940.5000  -43.0      5.00240      0.16752  20.50
   2450000.5000  -43.0      5.01645      0.16752  20.50
   2450060.5000  -43.0      5.03588      0.16752  20.50
   2450120.5000  -43.0      5.04412      0.16752  20.50
   2450180.5000  -43.0      5.04396      0.16752  20.50
   2450240.5000  -43.0      5.03746      0.16752  20.50
   2450300.5000  -43.0      5.02091      0.16752  20.50
   2450360.5000  -43.0      5.01379      0.16752  20.50
   2450420.5000  -43.0      4.99931      0.16752  20.50
   2450480.5000  -43.0      4.98045      0.16752  20.50
   2450540.5000  -43.0      4.95846      0.16752  20.50
   2450600.5000  -43.0      4.93519      0.16752  20.50
   2450660.5000  -43.0      4.91570      0.16752  20.50
   2450720.5000  -43.0      4.89481      0.16752  20.50
   2450780.5000  -43.0      4.88261      0.16752  20.50
   2450840.5000  -43.0      4.86791      0.16752  20.50
   2450900.5000  -43.0      4.83934      0.16752  20.50
   2450960.5000  -43.0      4.81893      0.16752  20.50
   2451020.5000  -43.0      4.80837      0.16752  20.50
   2451080.5000  -43.0      4.80449      0.16752  20.50
   2451140.5000  -43.0      4.80029      0.16752  20.50
   2451200.5000  -43.0      4.80143      0.16752  20.50
   2451260.5000  -43.0      4.79088      0.16752  20.50
   2451320.5000  -43.0      4.77242      0.16752  20.50
   2451380.5000  -43.0      4.74458      0.16752  20.50
   2451440.5000  -43.0      4.71844      0.16752  20.50
   2451500.5000  -43.0      4.70022      0.16752  20.50
   2451560.5000  -43.0      4.67689      0.16752  20.50
   2451620.5000  -43.0      4.66073      0.16752  20.50
   2451680.5000  -43.0      4.64369      0.16752  20.50
   2451740.5000  -43.0      4.62357      0.16752  20.50
   2451800.5000  -43.0      4.61613      0.16752  20.50
   2451860.5000  -43.0      4.60268      0.16752  20.50
   2451920.5000  -43.0      4.59136      0.16752  20.50
   2451980.5000  -43.0      4.58352      0.16752  20.50
   2452040.5000  -43.0      4.57853      0.16752  20.50
   2452100.5000  -43.0      4.57888      0.16752  20.50
   2452160.5000  -43.0      4.57816      0.16752  20.50
   2452220.5000  -43.0      4.58371      0.16752  20.50
   2452280.5000  -43.0      4.59124      0.16752  20.50
   2452340.5000  -43.0      4.59062      0.16752  20.50
   2452400.5000  -43.0      4.59978      0.16752  20.50
   2452460.5000  -43.0      4.61462      0.16752  20.50
   2452520.5000  -43.0      4.63847      0.16752  20.50
   2452580.5000  -43.0      4.67644      0.16752  20.50
   2452640.5000  -43.0      4.72789      0.16752  20.50
   2452700.5000  -43.0      4.76981      0.16752  20.50
   2452760.5000  -43.0      4.82157      0.16752  20.50
   2452820.5000  -43.0      4.86133      0.16752  20.50
   2452880.5000  -43.0      4.89339      0.16752  20.50
   2452940.5000  -43.0      4.91901      0.16752  20.50
   2453000.5000  -43.0      4.94168      0.16752  20.50
   2453060.5000  -43.0      4.96339      0.16752  20.50
   2453120.5000  -43.0      4.98684      0.16752  20.50
   2453180.5000  -43.0      5.00864      0.16752  20.50
   2453240.5000  -43.0      5.03357      0.16752  20.50
   2453300.5000  -43.0      5.06941      0.16752  20.50
   2453360.5000  -43.0      5.10342      0.16752  20.50
   2453420.5000  -43.0      5.13232      0.16752  20.50
   2453480.5000  -43.0      5.14726      0.16752  20.50
   2453540.5000  -43.0      5.15404      0.16752  20.50
   2453600.5000  -43.0      5.16045      0.16752  20.50
   2453660.5000  -43.0      5.16750      0.16752  20.50
   2453720.5000  -43.0      5.16809      0.16752  20.50
   2453780.5000  -43.0      5.16348      0.16752  20.50
   2453840.5000  -43.0      5.15482      0.16752  20.50
   2453900.5000  -43.0      5.14309      0.16752  20.50
   2453960.5000  -43.0      5.13469      0.16752  20.50
   2454020.5000  -43.0      5.10949      0.16752  20.50
   2454080.5000  -43.0      5.09443      0.16752  20.50
   2454140.5000  -43.0      5.07636      0.16752  20.50
   2454200.5000  -43.0      5.07099      0.16752  20.50
   2454260.5000  -43.0      5.05901      0.16752  20.50
   2454320.5000  -43.0      5.05026      0.16752  20.50
   2454380.5000  -43.0      5.04342      0.16752  20.50
   2454440.5000  -43.0      5.03587      0.16752  20.50
   2454500.5000  -43.0      5.02303      0.16752  20.50
   2454560.5000  -43.0      5.01171      0.16752  20.50
   2454620.5000  -43.0      4.99620      0.16752  20.50
   2454680.5000  -43.0      4.99151      0.16752  20.50
   2454740.5000  -43.0      4.98569      0.16752  20.50
   2454800.5000  -43.0      4.97895      0.16752  20.50
   2454860.5000  -43.0      4.96880      0.16752  20.50
   2454920.5000  -43.0      4.94462      0.16752  20.50
   2454980.5000  -43.0      4.91593      0.16752  20.50
   2455040.5000  -43.0      4.89100      0.16752  20.50
   2455100.5000  -43.0      4.86978      0.16752  20.50
   2455160.5000  -43.0      4.85003      0.16752  20.50
   2455220.5000  -43.0      4.83119      0.16752  20.50
   2455280.5000  -43.0      4.81192      0.16752  20.50
   2455340.5000  -43.0      4.79259      0.16752  20.50
   2455400.5000  -43.0      4.77491      0.16752  20.50
   2455460.5000  -43.0      4.74441      0.16752  20.50
   2455520.5000  -43.0      4.72947      0.16752  20.50
   2455580.5000  -43.0      4.71237      0.16752  20.50
   2455640.5000  -43.0      4.68321      0.16752  20.50
   2455700.5000  -43.0      4.67083      0.16752  20.50
   2455760.5000  -43.0      4.67142      0.16752  20.50
   2455820.5000  -43.0      4.67863      0.16752  20.50
   2455880.5000  -43.0      4.68846      0.16752  20.50
   2455940.5000  -43.0      4.69843      0.16752  20.50
   2456000.5000  -43.0      4.70747      0.16752  20.50
   2456060.5000  -43.0      4.71603      0.16752  20.50
   2456120.5000  -43.0      4.72609      0.16752  20.50
   2456180.5000  -43.0      4.72173      0.16752  20.50
   2456240.5000  -43.0      4.71835      0.16752  20.50
   2456300.5000  -43.0      4.70981      0.16752  20.50
   2456360.5000  -43.0      4.69245      0.16752  20.50
   2456420.5000  -43.0      4.67116      0.16752  20.50
   2456480.5000  -43.0      4.64905      0.16752  20.50
   2456540.5000  -43.0      4.63075      0.16752  20.50
   2456600.5000  -43.0      4.62216      0.16752  20.50
   2456660.5000  -43.0      4.62183      0.16752  20.50
   2456720.5000  -43.0      4.62570      0.16752  20.50
   2456780.5000  -43.0      4.64504      0.16752  20.50
   2456840.5000  -43.0      4.67446      0.16752  20.50
   2456900.5000  -43.0      4.70807      0.16752  20.50
   2456960.5000  -43.0      4.73908      0.16752  20.50
   2457020.5000  -43.0      4.75941      0.16752  20.50
   2457080.5000  -43.0      4.75856      0.16752  20.50
   2457140.5000  -43.0      4.77062      0.16752  20.50
   2457200.5000  -43.0      4.77499      0.16752  20.50
   2457260.5000  -43.0      4.77783      0.16752  20.50
   2457320.5000  -43.0      4.78095      0.16752  20.50
   2457380.5000  -43.0      4.78561      0.16752  20.50
   2457440.5000  -43.0      4.79266      0.16752  20.50
   2457500.5000  -43.0      4.80345      0.16752  20.50
   2457560.5000  -43.0      4.81525      0.16752  20.50
   2457620.5000  -43.0      4.82950      0.16752  20.50
   2457680.5000  -43.0      4.84673      0.16752  20.50
   2457740.5000  -43.0      4.86671      0.16752  20.50
   2457800.5000  -43.0      4.88860      0.16752  20.50
   2457860.5000  -43.0      4.91108      0.16752  20.50
   2457920.5000  -43.0      4.93322      0.16752  20.50
   2457980.5000  -43.0      4.95120      0.16752  20.50
   2458040.5000  -43.0      4.96411      0.16752  20.50
   2458100.5000  -43.0      4.96805      0.16752  20.50
   2458160.5000  -43.0      4.96024      0.16752  20.50
   2458220.5000  -43.0      4.95290      0.16752  20.50
   2458280.5000  -43.0      4.94394      0.16752  20.50
   2458340.5000  -43.0      4.93286      0.16752  20.50
   2458400.5000  -43.0      4.92021      0.16752  20.50
   2458460.5000  -43.0      4.90802      0.16752  20.50
   2458520.5000  -43.0      4.89543      0.16752  20.50
   2458580.5000  -43.0      4.88705      0.16752  20.50
   2458640.5000  -43.0      4.87562      0.16752  20.50
   2458700.5000  -43.0      4.86623      0.16752  20.50
   2458760.5000  -43.0      4.85965      0.16752  20.50
   2445380.5000  -42.0      5.07774      0.16269  20.50
   2445440.5000  -42.0      5.07021      0.16269  20.50
   2445500.5000  -42.0      5.07880      0.16269  20.50
   2445560.5000  -42.0      5.09937      0.16269  20.50
   2445620.5000  -42.0      5.10473      0.16269  20.50
   2445680.5000  -42.0      5.09965      0.16269  20.50
   2445740.5000  -42.0      5.08738      0.16269  20.50
   2445800.5000  -42.0      5.06913      0.16269  20.50
   2445860.5000  -42.0      5.04755      0.16269  20.50
   2445920.5000  -42.0      5.03099      0.16269  20.50
   2445980.5000  -42.0      5.00384      0.16269  20.50
   2446040.5000  -42.0      4.97043      0.16269  20.50
   2446100.5000  -42.0      4.93426      0.16269  20.50
   2446160.5000  -42.0      4.89834      0.16269  20.50
   2446220.5000  -42.0      4.86565      0.16269  20.50
   2446280.5000  -42.0      4.83861      0.16269  20.50
   2446340.5000  -42.0      4.81888      0.16269  20.50
   2446400.5000  -42.0      4.80329      0.16269  20.50
   2446460.5000  -42.0      4.80084      0.16269  20.50
   2446520.5000  -42.0      4.80890      0.16269  20.50
   2446580.5000  -42.0      4.82245      0.16269  20.50
   2446640.5000  -42.0      4.83601      0.16269  20.50
   2446700.5000  -42.0      4.86737      0.16269  20.50
   2446760.5000  -42.0      4.86491      0.16269  20.50
   2446820.5000  -42.0      4.85290      0.16269  20.50
   2446880.5000  -42.0      4.83859      0.16269  20.50
   2446940.5000  -42.0      4.83518      0.16269  20.50
   2447000.5000  -42.0      4.83684      0.16269  20.50
   2447060.5000  -42.0      4.82338      0.16269  20.50
   2447120.5000  -42.0      4.80681      0.16269  20.50
   2447180.5000  -42.0      4.79241      0.16269  20.50
   2447240.5000  -42.0      4.77619      0.16269  20.50
   2447300.5000  -42.0      4.76594      0.16269  20.50
   2447360.5000  -42.0      4.77051      0.16269  20.50
   2447420.5000  -42.0      4.77402      0.16269  20.50
   2447480.5000  -42.0      4.78370      0.16269  20.50
   2447540.5000  -42.0      4.79914      0.16269  20.50
   2447600.5000  -42.0      4.81917      0.16269  20.50
   2447660.5000  -42.0      4.84194      0.16269  20.50
   2447720.5000  -42.0      4.86498      0.16269  20.50
   2447780.5000  -42.0      4.88531      0.16269  20.50
   2447840.5000  -42.0      4.89952      0.16269  20.50
   2447900.5000  -42.0      4.91634      0.16269  20.50
   2447960.5000  -42.0      4.93221      0.16269  20.50
   2448020.5000  -42.0      4.94578      0.16269  20.50
   2448080.5000  -42.0      4.95661      0.16269  20.50
   2448140.5000  -42.0      4.96447      0.16269  20.50
   2448200.5000  -42.0      4.96934      0.16269  20.50
   2448260.5000  -42.0      4.97143      0.16269  20.50
   2448320.5000  -42.0      4.97123      0.16269  20.50
   2448380.5000  -42.0      4.96946      0.16269  20.50
   2448440.5000  -42.0      4.96716      0.16269  20.50
   2448500.5000  -42.0      4.96560      0.16269  20.50
   2448560.5000  -42.0      4.96636      0.16269  20.50
   2448620.5000  -42.0      4.97123      0.16269  20.50
   2448680.5000  -42.0      4.97254      0.16269  20.50
   2448740.5000  -42.0      4.97384      0.16269  20.50
   2448800.5000  -42.0      4.97515      0.16269  20.50
   2448860.5000  -42.0      4.97646      0.16269  20.50
   2448920.5000  -42.0      4.97776      0.16269  20.50
   2448980.5000  -42.0      4.97907      0.16269  20.50
   2449040.5000  -42.0      4.98037      0.16269  20.50
   2449100.5000  -42.0      4.98168      0.16269  20.50
   2449160.5000  -42.0      4.98298      0.16269  20.50
   2449220.5000  -42.0      4.98429      0.16269  20.50
   2449280.5000  -42.0      4.98560      0.16269  20.50
   2449340.5000  -42.0      4.99242      0.16269  20.50
   2449400.5000  -42.0      4.99257      0.16269  20.50
   2449460.5000  -42.0      4.98664      0.16269  20.50
   2449520.5000  -42.0      4.98053      0.16269  20.50
   2449580.5000  -42.0      4.98067      0.16269  20.50
   2449640.5000  -42.0      4.98602      0.16269  20.50
   2449700.5000  -42.0      4.99113      0.16269  20.50
   2449760.5000  -42.0      4.99826      0.16269  20.50
   2449820.5000  -42.0      5.00830      0.16269  20.50
   2449880.5000  -42.0      5.02306      0.16269  20.50
   2449940.5000  -42.0      5.03712      0.16269  20.50
   2450000.5000  -42.0      5.04935      0.16269  20.50
   2450060.5000  -42.0      5.07050      0.16269  20.50
   2450120.5000  -42.0      5.07981      0.16269  20.50
   2450180.5000  -42.0      5.08036      0.16269  20.50
   2450240.5000  -42.0      5.07450      0.16269  20.50
   2450300.5000  -42.0      5.05844      0.16269  20.50
   2450360.5000  -42.0      5.05253      0.16269  20.50
   2450420.5000  -42.0      5.03740      0.16269  20.50
   2450480.5000  -42.0      5.02138      0.16269  20.50
   2450540.5000  -42.0      5.00426      0.16269  20.50
   2450600.5000  -42.0      4.98667      0.16269  20.50
   2450660.5000  -42.0      4.97312      0.16269  20.50
   2450720.5000  -42.0      4.95721      0.16269  20.50
   2450780.5000  -42.0      4.94929      0.16269  20.50
   2450840.5000  -42.0      4.93440      0.16269  20.50
   2450900.5000  -42.0      4.90451      0.16269  20.50
   2450960.5000  -42.0      4.88187      0.16269  20.50
   2451020.5000  -42.0      4.86841      0.16269  20.50
   2451080.5000  -42.0      4.85908      0.16269  20.50
   2451140.5000  -42.0      4.85001      0.16269  20.50
   2451200.5000  -42.0      4.84930      0.16269  20.50
   2451260.5000  -42.0      4.83597      0.16269  20.50
   2451320.5000  -42.0      4.82039      0.16269  20.50
   2451380.5000  -42.0      4.79368      0.16269  20.50
   2451440.5000  -42.0      4.76707      0.16269  20.50
   2451500.5000  -42.0      4.75268      0.16269  20.50
   2451560.5000  -42.0      4.73207      0.16269  20.50
   2451620.5000  -42.0      4.71721      0.16269  20.50
   2451680.5000  -42.0      4.70327      0.16269  20.50
   2451740.5000  -42.0      4.68539      0.16269  20.50
   2451800.5000  -42.0      4.67783      0.16269  20.50
   2451860.5000  -42.0      4.65948      0.16269  20.50
   2451920.5000  -42.0      4.64401      0.16269  20.50
   2451980.5000  -42.0      4.62958      0.16269  20.50
   2452040.5000  -42.0      4.61946      0.16269  20.50
   2452100.5000  -42.0      4.61693      0.16269  20.50
   2452160.5000  -42.0      4.61535      0.16269  20.50
   2452220.5000  -42.0      4.62205      0.16269  20.50
   2452280.5000  -42.0      4.62955      0.16269  20.50
   2452340.5000  -42.0      4.62950      0.16269  20.50
   2452400.5000  -42.0      4.63964      0.16269  20.50
   2452460.5000  -42.0      4.65551      0.16269  20.50
   2452520.5000  -42.0      4.68025      0.16269  20.50
   2452580.5000  -42.0      4.71885      0.16269  20.50
   2452640.5000  -42.0      4.77275      0.16269  20.50
   2452700.5000  -42.0      4.81391      0.16269  20.50
   2452760.5000  -42.0      4.87037      0.16269  20.50
   2452820.5000  -42.0      4.91426      0.16269  20.50
   2452880.5000  -42.0      4.94962      0.16269  20.50
   2452940.5000  -42.0      4.97737      0.16269  20.50
   2453000.5000  -42.0      5.00060      0.16269  20.50
   2453060.5000  -42.0      5.02160      0.16269  20.50
   2453120.5000  -42.0      5.04532      0.16269  20.50
   2453180.5000  -42.0      5.06679      0.16269  20.50
   2453240.5000  -42.0      5.09230      0.16269  20.50
   2453300.5000  -42.0      5.12713      0.16269  20.50
   2453360.5000  -42.0      5.15783      0.16269  20.50
   2453420.5000  -42.0      5.18049      0.16269  20.50
   2453480.5000  -42.0      5.19053      0.16269  20.50
   2453540.5000  -42.0      5.18981      0.16269  20.50
   2453600.5000  -42.0      5.19185      0.16269  20.50
   2453660.5000  -42.0      5.19467      0.16269  20.50
   2453720.5000  -42.0      5.19208      0.16269  20.50
   2453780.5000  -42.0      5.18556      0.16269  20.50
   2453840.5000  -42.0      5.17638      0.16269  20.50
   2453900.5000  -42.0      5.16547      0.16269  20.50
   2453960.5000  -42.0      5.15825      0.16269  20.50
   2454020.5000  -42.0      5.13735      0.16269  20.50
   2454080.5000  -42.0      5.12344      0.16269  20.50
   2454140.5000  -42.0      5.10605      0.16269  20.50
   2454200.5000  -42.0      5.10350      0.16269  20.50
   2454260.5000  -42.0      5.09510      0.16269  20.50
   2454320.5000  -42.0      5.08853      0.16269  20.50
   2454380.5000  -42.0      5.08411      0.16269  20.50
   2454440.5000  -42.0      5.07954      0.16269  20.50
   2454500.5000  -42.0      5.06975      0.16269  20.50
   2454560.5000  -42.0      5.05940      0.16269  20.50
   2454620.5000  -42.0      5.04396      0.16269  20.50
   2454680.5000  -42.0      5.03960      0.16269  20.50
   2454740.5000  -42.0      5.03084      0.16269  20.50
   2454800.5000  -42.0      5.02191      0.16269  20.50
   2454860.5000  -42.0      5.00881      0.16269  20.50
   2454920.5000  -42.0      4.98362      0.16269  20.50
   2454980.5000  -42.0      4.95257      0.16269  20.50
   2455040.5000  -42.0      4.92851      0.16269  20.50
   2455100.5000  -42.0      4.90847      0.16269  20.50
   2455160.5000  -42.0      4.88744      0.16269  20.50
   2455220.5000  -42.0      4.86640      0.16269  20.50
   2455280.5000  -42.0      4.84524      0.16269  20.50
   2455340.5000  -42.0      4.82505      0.16269  20.50
   2455400.5000  -42.0      4.80785      0.16269  20.50
   2455460.5000  -42.0      4.78137      0.16269  20.50
   2455520.5000  -42.0      4.76857      0.16269  20.50
   2455580.5000  -42.0      4.75619      0.16269  20.50
   2455640.5000  -42.0      4.73106      0.16269  20.50
   2455700.5000  -42.0      4.72521      0.16269  20.50
   2455760.5000  -42.0      4.73299      0.16269  20.50
   2455820.5000  -42.0      4.74838      0.16269  20.50
   2455880.5000  -42.0      4.76653      0.16269  20.50
   2455940.5000  -42.0      4.78358      0.16269  20.50
   2456000.5000  -42.0      4.79768      0.16269  20.50
   2456060.5000  -42.0      4.80848      0.16269  20.50
   2456120.5000  -42.0      4.81713      0.16269  20.50
   2456180.5000  -42.0      4.80685      0.16269  20.50
   2456240.5000  -42.0      4.79631      0.16269  20.50
   2456300.5000  -42.0      4.77811      0.16269  20.50
   2456360.5000  -42.0      4.75241      0.16269  20.50
   2456420.5000  -42.0      4.72388      0.16269  20.50
   2456480.5000  -42.0      4.69672      0.16269  20.50
   2456540.5000  -42.0      4.67659      0.16269  20.50
   2456600.5000  -42.0      4.66526      0.16269  20.50
   2456660.5000  -42.0      4.66348      0.16269  20.50
   2456720.5000  -42.0      4.66706      0.16269  20.50
   2456780.5000  -42.0      4.68746      0.16269  20.50
   2456840.5000  -42.0      4.71875      0.16269  20.50
   2456900.5000  -42.0      4.75448      0.16269  20.50
   2456960.5000  -42.0      4.78721      0.16269  20.50
   2457020.5000  -42.0      4.80806      0.16269  20.50
   2457080.5000  -42.0      4.80516      0.16269  20.50
   2457140.5000  -42.0      4.81645      0.16269  20.50
   2457200.5000  -42.0      4.82180      0.16269  20.50
   2457260.5000  -42.0      4.82609      0.16269  20.50
   2457320.5000  -42.0      4.83092      0.16269  20.50
   2457380.5000  -42.0      4.83740      0.16269  20.50
   2457440.5000  -42.0      4.84615      0.16269  20.50
   2457500.5000  -42.0      4.85983      0.16269  20.50
   2457560.5000  -42.0      4.87234      0.16269  20.50
   2457620.5000  -42.0      4.88579      0.16269  20.50
   2457680.5000  -42.0      4.90124      0.16269  20.50
   2457740.5000  -42.0      4.91895      0.16269  20.50
   2457800.5000  -42.0      4.93848      0.16269  20.50
   2457860.5000  -42.0      4.95884      0.16269  20.50
   2457920.5000  -42.0      4.97822      0.16269  20.50
   2457980.5000  -42.0      4.99658      0.16269  20.50
   2458040.5000  -42.0      5.00903      0.16269  20.50
   2458100.5000  -42.0      5.01444      0.16269  20.50
   2458160.5000  -42.0      5.01009      0.16269  20.50
   2458220.5000  -42.0      5.00645      0.16269  20.50
   2458280.5000  -42.0      5.00030      0.16269  20.50
   2458340.5000  -42.0      4.99351      0.16269  20.50
   2458400.5000  -42.0      4.98394      0.16269  20.50
   2458460.5000  -42.0      4.97343      0.16269  20.50
   2458520.5000  -42.0      4.96107      0.16269  20.50
   2458580.5000  -42.0      4.94990      0.16269  20.50
   2458640.5000  -42.0      4.93406      0.16269  20.50
   2458700.5000  -42.0      4.92053      0.16269  20.50
   2458760.5000  -42.0      4.90971      0.16269  20.50
   2445380.5000  -41.0      5.08095      0.16375  20.50
   2445440.5000  -41.0      5.07455      0.16375  20.50
   2445500.5000  -41.0      5.08285      0.16375  20.50
   2445560.5000  -41.0      5.10511      0.16375  20.50
   2445620.5000  -41.0      5.11090      0.16375  20.50
   2445680.5000  -41.0      5.10498      0.16375  20.50
   2445740.5000  -41.0      5.09076      0.16375  20.50
   2445800.5000  -41.0      5.07159      0.16375  20.50
   2445860.5000  -41.0      5.04891      0.16375  20.50
   2445920.5000  -41.0      5.03185      0.16375  20.50
   2445980.5000  -41.0      5.00391      0.16375  20.50
   2446040.5000  -41.0      4.96878      0.16375  20.50
   2446100.5000  -41.0      4.93144      0.16375  20.50
   2446160.5000  -41.0      4.89527      0.16375  20.50
   2446220.5000  -41.0      4.86286      0.16375  20.50
   2446280.5000  -41.0      4.83651      0.16375  20.50
   2446340.5000  -41.0      4.81773      0.16375  20.50
